,hotel,office,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
3855,-225.8165917,-31.70121917,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407
3856,-192.8368143,-23.98107004,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258
3857,-259.1553658,-18.76291208,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494
3858,-248.7100792,-18.76291208,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496
3859,-259.9746196,-18.76291208,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578
3860,-254.3725368,-18.76291208,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745
3861,-205.2811439,-18.76291208,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723
3862,-135.095466,-18.76291208,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904
3863,-94.93214943,-18.76291208,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285
3864,-101.8098151,-18.76291208,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177
3865,-84.35341579,-18.76291208,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275
3866,-86.67150495,-18.76291208,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617
3867,-84.35341579,-18.76291208,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895
3868,-91.28333675,-18.76291208,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554
3869,-148.0698609,-18.76291208,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435
3870,-198.947169,-18.76291208,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127
3871,-238.7228361,-18.76291208,-0.702525098,-0.702525098,-0.702525098,-0.702525098,-0.702525098,-0.702525098,-0.702525098,-0.702525098,-0.702525098,-0.702525098
3872,-235.0982917,-18.76291208,-0.686127299,-0.686127299,-0.686127299,-0.686127299,-0.686127299,-0.686127299,-0.686127299,-0.686127299,-0.686127299,-0.686127299
3873,-231.5129885,-18.76291208,-0.707343544,-0.707343544,-0.707343544,-0.707343544,-0.707343544,-0.707343544,-0.707343544,-0.707343544,-0.707343544,-0.707343544
3874,-227.128328,-18.76291208,-0.719952566,-0.719952566,-0.719952566,-0.719952566,-0.719952566,-0.719952566,-0.719952566,-0.719952566,-0.719952566,-0.719952566
3875,-227.1698604,-18.76291208,-0.700326649,-0.700326649,-0.700326649,-0.700326649,-0.700326649,-0.700326649,-0.700326649,-0.700326649,-0.700326649,-0.700326649
3876,-199.8216382,-18.76291208,-0.673880136,-0.673880136,-0.673880136,-0.673880136,-0.673880136,-0.673880136,-0.673880136,-0.673880136,-0.673880136,-0.673880136
3877,-191.5171904,-18.76291208,-0.659382104,-0.659382104,-0.659382104,-0.659382104,-0.659382104,-0.659382104,-0.659382104,-0.659382104,-0.659382104,-0.659382104
3878,-199.8720421,-18.76291208,-0.682779777,-0.682779777,-0.682779777,-0.682779777,-0.682779777,-0.682779777,-0.682779777,-0.682779777,-0.682779777,-0.682779777
3879,-221.1748014,-18.76291208,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407,-0.776661407
3880,-188.1694395,-18.76291208,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258,-0.939803258
3881,-249.7525848,-18.76291208,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494,-0.977216494
3882,-248.6039966,-18.76291208,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496,-1.022802496
3883,-269.0815629,-18.76291208,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578,-1.167261578
3884,-245.1262158,-18.76291208,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745,-1.30570745
3885,-196.0293332,-18.76291208,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723,-1.098649723
3886,-135.0572742,-18.76291208,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904,-0.82808904
3887,-101.8098151,-18.76291208,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285,-0.557535285
3888,-83.05979616,-24.12374411,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153
3889,-75.15766095,-24.12374411,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037
3890,-77.4757501,-24.12374411,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213
3891,-75.15766095,-24.12374411,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739
3892,-97.34114271,-26.80416012,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862
3893,-180.5110063,-30.09572467,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923
3894,-234.6951123,-52.05585025,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765
3895,-200.7273788,-121.9874974,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797
3896,-225.0263018,-113.5937937,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241
3897,-217.6099886,-111.6672003,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315
3898,-217.6815453,-113.6190055,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806
3899,-217.7454704,-113.1485865,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143
3900,-199.6624778,-115.3236782,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103
3901,-191.3625311,-111.7187774,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532
3902,-199.7233645,-111.7362382,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805
3903,-221.1655145,-114.7585399,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488
3904,-195.5119956,-104.0218423,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328
3905,-249.2894503,-66.11390362,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178
3906,-252.1086019,-63.54511241,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742
3907,-277.3867966,-47.46261634,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208
3908,-257.7529579,-46.17822074,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593
3909,-195.6610184,-26.80416012,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511
3910,-130.9612482,-24.12374411,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194
3911,-92.34296271,-24.12374411,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602
3912,-83.83249255,-24.12374411,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153
3913,-76.70305372,-24.12374411,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037
3914,-77.4757501,-24.12374411,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213
3915,-77.4757501,-24.12374411,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739
3916,-97.34114271,-26.80416012,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862
3917,-179.8928492,-30.09715705,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923
3918,-234.7736822,-52.05585025,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765
3919,-200.820924,-122.1266791,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797
3920,-225.0257718,-113.8196357,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241
3921,-217.6679999,-111.8159875,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315
3922,-217.7385815,-113.6918989,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806
3923,-217.7894434,-113.2206604,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143
3924,-199.6747247,-115.3983032,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103
3925,-191.3776075,-111.780259,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532
3926,-199.7363469,-111.8145584,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805
3927,-221.1763316,-115.126063,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488
3928,-195.5108311,-104.4445233,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328
3929,-249.3020323,-66.40381112,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178
3930,-252.1353336,-63.67838081,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742
3931,-277.4095356,-47.46261634,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208
3932,-257.7629853,-46.17822074,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593
3933,-195.6684607,-26.80416012,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511
3934,-130.9709203,-24.12374411,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194
3935,-92.34296271,-24.12374411,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602
3936,-83.83249255,-24.12374411,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153
3937,-76.70305372,-24.12374411,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037
3938,-77.4757501,-24.12374411,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213
3939,-77.4757501,-24.12374411,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739
3940,-97.34114271,-26.80416012,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862
3941,-179.8928492,-30.13052827,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923
3942,-234.744435,-52.05585025,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765
3943,-200.7490802,-122.1264767,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797
3944,-225.0386214,-113.6571762,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241
3945,-217.6197531,-111.7026032,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315
3946,-217.6983787,-113.7014063,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806
3947,-217.7634051,-113.2350637,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143
3948,-199.6691046,-115.4242836,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103
3949,-191.3702342,-111.8407387,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532
3950,-199.7287676,-111.9345323,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805
3951,-221.1544106,-115.0021698,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488
3952,-195.4713446,-104.0160694,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328
3953,-249.2320177,-66.11390362,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178
3954,-252.039822,-63.54511241,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742
3955,-277.3189377,-47.46261634,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208
3956,-257.6876824,-46.17822074,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593
3957,-195.6193983,-26.80416012,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511
3958,-130.9349626,-24.12374411,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194
3959,-92.34296271,-24.12374411,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602
3960,-83.05979616,-24.12374411,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153
3961,-77.08940191,-24.12374411,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037
3962,-77.4757501,-24.12374411,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213
3963,-76.70305372,-24.12374411,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739
3964,-97.34114271,-26.80416012,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862
3965,-179.8928492,-30.12758591,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923
3966,-234.8758911,-52.05585025,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765
3967,-200.8315226,-122.2086811,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797
3968,-225.0325672,-113.6921013,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241
3969,-217.664102,-111.7529851,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315
3970,-217.7573255,-113.7200728,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806
3971,-217.8154119,-113.2526296,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143
3972,-199.6806885,-115.4505392,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103
3973,-191.378674,-111.9356911,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532
3974,-199.73911,-112.1006486,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805
3975,-221.3364921,-115.5182758,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488
3976,-195.6516213,-104.6670582,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328
3977,-249.4259499,-66.2448299,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178
3978,-252.2248602,-63.60489018,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742
3979,-277.4872687,-47.46261634,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208
3980,-257.8457885,-46.17822074,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593
3981,-195.7326828,-26.80416012,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511
3982,-131.0292739,-24.12374411,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194
3983,-92.47174544,-24.12374411,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602
3984,-85.37788532,-24.12374411,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153,-0.450826153
3985,-77.08940191,-24.12374411,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037,-0.403087037
3986,-77.08940191,-24.12374411,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213,-0.391809213
3987,-77.4757501,-24.12374411,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739,-0.391126739
3988,-97.7274909,-26.80416012,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862,-0.435827862
3989,-179.5837706,-30.19284657,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923,-0.553287923
3990,-234.7721521,-52.05585025,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765,-0.699630765
3991,-200.7699332,-122.1525252,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797,-0.670087797
3992,-225.0348872,-113.6716351,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241,-0.641096241
3993,-217.6397242,-111.7240034,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315,-0.656427315
3994,-217.7279499,-113.7698143,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806,-0.667463806
3995,-217.7852607,-113.273594,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143,-0.652516143
3996,-199.6707489,-115.6036009,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103,-0.630292103
3997,-191.3729876,-112.1198247,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532,-0.620256532
3998,-199.7319653,-112.1667136,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805,-0.645720805
3999,-221.173769,-115.220405,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488,-0.740743488
4000,-195.4870161,-104.146917,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328,-0.904451328
4001,-249.234722,-66.11460811,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178,-0.942906178
4002,-252.0345155,-63.54511241,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742,-0.988557742
4003,-277.3201418,-47.46261634,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208,-1.132406208
4004,-257.6871582,-46.17822074,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593,-1.270100593
4005,-195.5983598,-26.80416012,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511,-1.070356511
4006,-130.9306254,-24.12374411,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194,-0.812554194
4007,-92.34296271,-24.12374411,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602,-0.550961602
4008,-93.38675666,-18.76291208,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177,-0.454773177
4009,-76.70305372,-18.76291208,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275,-0.405698275
4010,-77.4757501,-18.76291208,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617,-0.393174617
4011,-77.4757501,-18.76291208,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895,-0.393797895
4012,-82.08758191,-18.76291208,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554,-0.439924554
4013,-147.9153216,-30.1265705,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435,-0.563913435
4014,-189.5690014,-35.23330708,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127,-0.720792127
