,hotel,office,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
6163,-165.1415391,-1.10916478,-0.631369686,-0.631369686,-0.631369686,-0.631369686,-0.631369686,-0.631369686,-0.631369686,-0.631369686,-0.631369686,-0.631369686
6164,-238.9798365,-1.995863041,-0.56995953,-0.56995953,-0.56995953,-0.56995953,-0.56995953,-0.56995953,-0.56995953,-0.56995953,-0.56995953,-0.56995953
6165,-179.6998269,-0.0156,-0.472313987,-0.472313987,-0.472313987,-0.472313987,-0.472313987,-0.472313987,-0.472313987,-0.472313987,-0.472313987,-0.472313987
6166,-103.082393,-0.860321116,-0.367129025,-0.367129025,-0.367129025,-0.367129025,-0.367129025,-0.367129025,-0.367129025,-0.367129025,-0.367129025,-0.367129025
6167,-82.75906779,-0.0156,-0.255682957,-0.255682957,-0.255682957,-0.255682957,-0.255682957,-0.255682957,-0.255682957,-0.255682957,-0.255682957,-0.255682957
6168,-63.51347733,-0.860321297,-0.206156713,-0.206156713,-0.206156713,-0.206156713,-0.206156713,-0.206156713,-0.206156713,-0.206156713,-0.206156713,-0.206156713
6169,-74.15649536,-0.0156,-0.194412109,-0.194412109,-0.194412109,-0.194412109,-0.194412109,-0.194412109,-0.194412109,-0.194412109,-0.194412109,-0.194412109
6170,-76.57341353,-0.0156,-0.199698167,-0.199698167,-0.199698167,-0.199698167,-0.199698167,-0.199698167,-0.199698167,-0.199698167,-0.199698167,-0.199698167
6171,-95.92804459,-0.860321304,-0.242139332,-0.242139332,-0.242139332,-0.242139332,-0.242139332,-0.242139332,-0.242139332,-0.242139332,-0.242139332,-0.242139332
6172,-159.35389,-0.0156,-0.425892867,-0.425892867,-0.425892867,-0.425892867,-0.425892867,-0.425892867,-0.425892867,-0.425892867,-0.425892867,-0.425892867
6173,-254.879706,-11.25072486,-0.764134238,-0.764134238,-0.764134238,-0.764134238,-0.764134238,-0.764134238,-0.764134238,-0.764134238,-0.764134238,-0.764134238
6174,-334.2332478,-13.44502692,-0.906243077,-0.906243077,-0.906243077,-0.906243077,-0.906243077,-0.906243077,-0.906243077,-0.906243077,-0.906243077,-0.906243077
6175,-259.796825,-5.35956408,-1.054856511,-1.054856511,-1.054856511,-1.054856511,-1.054856511,-1.054856511,-1.054856511,-1.054856511,-1.054856511,-1.054856511
6176,-201.6643906,-4.387680132,-1.219420154,-1.219420154,-1.219420154,-1.219420154,-1.219420154,-1.219420154,-1.219420154,-1.219420154,-1.219420154,-1.219420154
6177,-159.1816156,-3.485924042,-1.642499683,-1.642499683,-1.642499683,-1.642499683,-1.642499683,-1.642499683,-1.642499683,-1.642499683,-1.642499683,-1.642499683
6178,-119.4062526,-3.084483818,-1.260837781,-1.260837781,-1.260837781,-1.260837781,-1.260837781,-1.260837781,-1.260837781,-1.260837781,-1.260837781,-1.260837781
6179,-116.436393,-3.890678512,-1.052590473,-1.052590473,-1.052590473,-1.052590473,-1.052590473,-1.052590473,-1.052590473,-1.052590473,-1.052590473,-1.052590473
6180,-114.6436797,-3.418234601,-0.96417965,-0.96417965,-0.96417965,-0.96417965,-0.96417965,-0.96417965,-0.96417965,-0.96417965,-0.96417965,-0.96417965
6181,-110.1174607,-2.316882655,-0.879743364,-0.879743364,-0.879743364,-0.879743364,-0.879743364,-0.879743364,-0.879743364,-0.879743364,-0.879743364,-0.879743364
6182,-114.808657,-1.209245878,-0.832157071,-0.832157071,-0.832157071,-0.832157071,-0.832157071,-0.832157071,-0.832157071,-0.832157071,-0.832157071,-0.832157071
6183,-87.52950683,-1.777973398,-0.756655196,-0.756655196,-0.756655196,-0.756655196,-0.756655196,-0.756655196,-0.756655196,-0.756655196,-0.756655196,-0.756655196
6184,-127.0637998,-1.750379236,-0.706510833,-0.706510833,-0.706510833,-0.706510833,-0.706510833,-0.706510833,-0.706510833,-0.706510833,-0.706510833,-0.706510833
6185,-225.5937001,-3.960232995,-0.685991216,-0.685991216,-0.685991216,-0.685991216,-0.685991216,-0.685991216,-0.685991216,-0.685991216,-0.685991216,-0.685991216
6186,-171.1879343,-7.152503614,-0.699838031,-0.699838031,-0.699838031,-0.699838031,-0.699838031,-0.699838031,-0.699838031,-0.699838031,-0.699838031,-0.699838031
6187,-167.4308168,-11.64376635,-0.648200874,-0.648200874,-0.648200874,-0.648200874,-0.648200874,-0.648200874,-0.648200874,-0.648200874,-0.648200874,-0.648200874
6188,-247.3715034,-13.21729101,-0.5857082,-0.5857082,-0.5857082,-0.5857082,-0.5857082,-0.5857082,-0.5857082,-0.5857082,-0.5857082,-0.5857082
6189,-187.3608583,-0.0156,-0.48698764,-0.48698764,-0.48698764,-0.48698764,-0.48698764,-0.48698764,-0.48698764,-0.48698764,-0.48698764,-0.48698764
6190,-113.8084031,-0.860321229,-0.537849518,-0.537849518,-0.537849518,-0.537849518,-0.537849518,-0.537849518,-0.537849518,-0.537849518,-0.537849518,-0.537849518
6191,-84.2696179,-0.0156,-0.680584981,-0.680584981,-0.680584981,-0.680584981,-0.680584981,-0.680584981,-0.680584981,-0.680584981,-0.680584981,-0.680584981
6192,-72.25983099,-0.0156,-0.871125735,-0.871125735,-0.871125735,-0.871125735,-0.871125735,-0.871125735,-0.871125735,-0.871125735,-0.871125735,-0.871125735
6193,-74.38107839,-0.860321379,-1.017354384,-1.017354384,-1.017354384,-1.017354384,-1.017354384,-1.017354384,-1.017354384,-1.017354384,-1.017354384,-1.017354384
6194,-69.31216212,-0.0156,-1.133635395,-1.133635395,-1.133635395,-1.133635395,-1.133635395,-1.133635395,-1.133635395,-1.133635395,-1.133635395,-1.133635395
6195,-92.78016435,-0.860321368,-1.253333869,-1.253333869,-1.253333869,-1.253333869,-1.253333869,-1.253333869,-1.253333869,-1.253333869,-1.253333869,-1.253333869
6196,-113.1166804,-0.0156,-1.449735584,-1.449735584,-1.449735584,-1.449735584,-1.449735584,-1.449735584,-1.449735584,-1.449735584,-1.449735584,-1.449735584
6197,-149.0914202,-20.79094285,-1.686035891,-1.686035891,-1.686035891,-1.686035891,-1.686035891,-1.686035891,-1.686035891,-1.686035891,-1.686035891,-1.686035891
6198,-248.844651,-20.61124308,-1.91927188,-1.91927188,-1.91927188,-1.91927188,-1.91927188,-1.91927188,-1.91927188,-1.91927188,-1.91927188,-1.91927188
6199,-350.4335927,-16.59989744,-1.756906486,-1.756906486,-1.756906486,-1.756906486,-1.756906486,-1.756906486,-1.756906486,-1.756906486,-1.756906486,-1.756906486
6200,-249.1354887,-13.42375883,-1.602697366,-1.602697366,-1.602697366,-1.602697366,-1.602697366,-1.602697366,-1.602697366,-1.602697366,-1.602697366,-1.602697366
6201,-191.0743883,-9.795950294,-1.867161467,-1.867161467,-1.867161467,-1.867161467,-1.867161467,-1.867161467,-1.867161467,-1.867161467,-1.867161467,-1.867161467
6202,-152.6181414,-4.965581026,-1.116853589,-1.116853589,-1.116853589,-1.116853589,-1.116853589,-1.116853589,-1.116853589,-1.116853589,-1.116853589,-1.116853589
6203,-111.744796,-4.719215635,-0.810184977,-0.810184977,-0.810184977,-0.810184977,-0.810184977,-0.810184977,-0.810184977,-0.810184977,-0.810184977,-0.810184977
6204,-109.629605,-4.665407441,-0.59454907,-0.59454907,-0.59454907,-0.59454907,-0.59454907,-0.59454907,-0.59454907,-0.59454907,-0.59454907,-0.59454907
6205,-108.9775274,-4.924005267,-0.488424443,-0.488424443,-0.488424443,-0.488424443,-0.488424443,-0.488424443,-0.488424443,-0.488424443,-0.488424443,-0.488424443
6206,-109.1106195,-3.901970844,-0.492490069,-0.492490069,-0.492490069,-0.492490069,-0.492490069,-0.492490069,-0.492490069,-0.492490069,-0.492490069,-0.492490069
6207,-82.42055461,-3.147208735,-0.542364746,-0.542364746,-0.542364746,-0.542364746,-0.542364746,-0.542364746,-0.542364746,-0.542364746,-0.542364746,-0.542364746
6208,-105.2204385,-4.0678714,-0.643019097,-0.643019097,-0.643019097,-0.643019097,-0.643019097,-0.643019097,-0.643019097,-0.643019097,-0.643019097,-0.643019097
6209,-125.7874533,-0.860415591,-0.742295308,-0.742295308,-0.742295308,-0.742295308,-0.742295308,-0.742295308,-0.742295308,-0.742295308,-0.742295308,-0.742295308
6210,-164.4477325,-0.0156,-0.763162596,-0.763162596,-0.763162596,-0.763162596,-0.763162596,-0.763162596,-0.763162596,-0.763162596,-0.763162596,-0.763162596
6211,-162.062817,-0.860381939,-0.708461604,-0.708461604,-0.708461604,-0.708461604,-0.708461604,-0.708461604,-0.708461604,-0.708461604,-0.708461604,-0.708461604
6212,-168.6651798,-0.0156,-0.636077297,-0.636077297,-0.636077297,-0.636077297,-0.636077297,-0.636077297,-0.636077297,-0.636077297,-0.636077297,-0.636077297
6213,-245.3971927,-0.860379618,-0.526466924,-0.526466924,-0.526466924,-0.526466924,-0.526466924,-0.526466924,-0.526466924,-0.526466924,-0.526466924,-0.526466924
6214,-157.6464813,-0.0156,-0.404876505,-0.404876505,-0.404876505,-0.404876505,-0.404876505,-0.404876505,-0.404876505,-0.404876505,-0.404876505,-0.404876505
6215,-94.16618694,-0.860321107,-0.333147616,-0.333147616,-0.333147616,-0.333147616,-0.333147616,-0.333147616,-0.333147616,-0.333147616,-0.333147616,-0.333147616
6216,-82.23276315,-0.0156,-0.617989052,-0.617989052,-0.617989052,-0.617989052,-0.617989052,-0.617989052,-0.617989052,-0.617989052,-0.617989052,-0.617989052
6217,-85.01608829,-0.860290131,-0.915185039,-0.915185039,-0.915185039,-0.915185039,-0.915185039,-0.915185039,-0.915185039,-0.915185039,-0.915185039,-0.915185039
6218,-82.69381529,-0.0156,-1.165381849,-1.165381849,-1.165381849,-1.165381849,-1.165381849,-1.165381849,-1.165381849,-1.165381849,-1.165381849,-1.165381849
6219,-95.86720266,-0.0156,-1.317978233,-1.317978233,-1.317978233,-1.317978233,-1.317978233,-1.317978233,-1.317978233,-1.317978233,-1.317978233,-1.317978233
6220,-108.645962,-0.860383666,-1.558457179,-1.558457179,-1.558457179,-1.558457179,-1.558457179,-1.558457179,-1.558457179,-1.558457179,-1.558457179,-1.558457179
6221,-154.4066946,-0.0156,-2.056675721,-2.056675721,-2.056675721,-2.056675721,-2.056675721,-2.056675721,-2.056675721,-2.056675721,-2.056675721,-2.056675721
6222,-245.7359291,-0.860318233,-1.82014354,-1.82014354,-1.82014354,-1.82014354,-1.82014354,-1.82014354,-1.82014354,-1.82014354,-1.82014354,-1.82014354
6223,-345.7503014,-0.0156,-1.719088993,-1.719088993,-1.719088993,-1.719088993,-1.719088993,-1.719088993,-1.719088993,-1.719088993,-1.719088993,-1.719088993
6224,-246.835234,-0.0156,-1.484990238,-1.484990238,-1.484990238,-1.484990238,-1.484990238,-1.484990238,-1.484990238,-1.484990238,-1.484990238,-1.484990238
6225,-182.6200584,-0.860292622,-1.460829287,-1.460829287,-1.460829287,-1.460829287,-1.460829287,-1.460829287,-1.460829287,-1.460829287,-1.460829287,-1.460829287
6226,-150.9829125,-0.0156,-0.937455783,-0.937455783,-0.937455783,-0.937455783,-0.937455783,-0.937455783,-0.937455783,-0.937455783,-0.937455783,-0.937455783
6227,-107.9945514,-0.860379408,-0.570171198,-0.570171198,-0.570171198,-0.570171198,-0.570171198,-0.570171198,-0.570171198,-0.570171198,-0.570171198,-0.570171198
6228,-107.9481226,-0.0156,-0.526805619,-0.526805619,-0.526805619,-0.526805619,-0.526805619,-0.526805619,-0.526805619,-0.526805619,-0.526805619,-0.526805619
6229,-105.8076134,-0.860401346,-0.486618465,-0.486618465,-0.486618465,-0.486618465,-0.486618465,-0.486618465,-0.486618465,-0.486618465,-0.486618465,-0.486618465
6230,-104.9513116,-0.0156,-0.489406645,-0.489406645,-0.489406645,-0.489406645,-0.489406645,-0.489406645,-0.489406645,-0.489406645,-0.489406645,-0.489406645
6231,-81.55061999,-0.860334793,-0.539756964,-0.539756964,-0.539756964,-0.539756964,-0.539756964,-0.539756964,-0.539756964,-0.539756964,-0.539756964,-0.539756964
6232,-104.4295232,-0.0156,-0.641574466,-0.641574466,-0.641574466,-0.641574466,-0.641574466,-0.641574466,-0.641574466,-0.641574466,-0.641574466,-0.641574466
6233,-127.4317917,-0.0156,-0.740915489,-0.740915489,-0.740915489,-0.740915489,-0.740915489,-0.740915489,-0.740915489,-0.740915489,-0.740915489,-0.740915489
6234,-161.0010853,-0.860292579,-0.76177648,-0.76177648,-0.76177648,-0.76177648,-0.76177648,-0.76177648,-0.76177648,-0.76177648,-0.76177648,-0.76177648
6235,-160.565254,-0.0156,-0.707221001,-0.707221001,-0.707221001,-0.707221001,-0.707221001,-0.707221001,-0.707221001,-0.707221001,-0.707221001,-0.707221001
6236,-164.9156381,-0.860377235,-0.634752266,-0.634752266,-0.634752266,-0.634752266,-0.634752266,-0.634752266,-0.634752266,-0.634752266,-0.634752266,-0.634752266
6237,-239.6549037,-0.0156,-0.524632101,-0.524632101,-0.524632101,-0.524632101,-0.524632101,-0.524632101,-0.524632101,-0.524632101,-0.524632101,-0.524632101
6238,-143.6786032,-0.0156,-0.403364772,-0.403364772,-0.403364772,-0.403364772,-0.403364772,-0.403364772,-0.403364772,-0.403364772,-0.403364772,-0.403364772
6239,-90.0942651,-0.860292584,-0.27465949,-0.27465949,-0.27465949,-0.27465949,-0.27465949,-0.27465949,-0.27465949,-0.27465949,-0.27465949,-0.27465949
6240,-73.93674557,-0.0156,-0.331356532,-0.331356532,-0.331356532,-0.331356532,-0.331356532,-0.331356532,-0.331356532,-0.331356532,-0.331356532,-0.331356532
6241,-76.31687773,-0.860320911,-0.596060572,-0.596060572,-0.596060572,-0.596060572,-0.596060572,-0.596060572,-0.596060572,-0.596060572,-0.596060572,-0.596060572
6242,-71.07950547,-0.0156,-0.868983406,-0.868983406,-0.868983406,-0.868983406,-0.868983406,-0.868983406,-0.868983406,-0.868983406,-0.868983406,-0.868983406
6243,-99.00483991,-0.0156,-1.20856934,-1.20856934,-1.20856934,-1.20856934,-1.20856934,-1.20856934,-1.20856934,-1.20856934,-1.20856934,-1.20856934
6244,-157.886044,-0.860371319,-1.536480023,-1.536480023,-1.536480023,-1.536480023,-1.536480023,-1.536480023,-1.536480023,-1.536480023,-1.536480023,-1.536480023
6245,-253.8585972,-28.84703532,-1.844710054,-1.844710054,-1.844710054,-1.844710054,-1.844710054,-1.844710054,-1.844710054,-1.844710054,-1.844710054,-1.844710054
6246,-330.0088119,-20.01901144,-1.830807928,-1.830807928,-1.830807928,-1.830807928,-1.830807928,-1.830807928,-1.830807928,-1.830807928,-1.830807928,-1.830807928
6247,-253.4048047,-8.717165133,-1.747419106,-1.747419106,-1.747419106,-1.747419106,-1.747419106,-1.747419106,-1.747419106,-1.747419106,-1.747419106,-1.747419106
6248,-188.2846452,-4.635895761,-1.222015809,-1.222015809,-1.222015809,-1.222015809,-1.222015809,-1.222015809,-1.222015809,-1.222015809,-1.222015809,-1.222015809
6249,-144.9338642,-3.350622644,-0.861871471,-0.861871471,-0.861871471,-0.861871471,-0.861871471,-0.861871471,-0.861871471,-0.861871471,-0.861871471,-0.861871471
6250,-108.047756,-2.402540011,-0.589413753,-0.589413753,-0.589413753,-0.589413753,-0.589413753,-0.589413753,-0.589413753,-0.589413753,-0.589413753,-0.589413753
6251,-107.8150588,-2.161766795,-0.52547653,-0.52547653,-0.52547653,-0.52547653,-0.52547653,-0.52547653,-0.52547653,-0.52547653,-0.52547653,-0.52547653
