Load,ahp,boiler,chp,ar,hrar,ec,TES-H,TES-C
0.66,60.74919479,6.286886117,2.354994776,50.08335074,36.6311125,351.1372221,1.910216679,13.81719147
0.661,60.84698813,6.300595967,2.36320525,50.1315281,36.66203092,351.3960283,1.912899578,13.83659771
0.662,60.94483823,6.314384281,2.371471719,50.1798016,36.69299742,351.6557573,1.915589042,13.85605143
0.663,61.04274529,6.32825177,2.379794765,50.22817163,36.72401224,351.9164081,1.918285098,13.87555285
0.664,61.14070947,6.342199154,2.388174976,50.27663858,36.75507561,352.1779794,1.920987775,13.89510215
0.665,61.23873095,6.356227163,2.396612951,50.32520284,36.78618775,352.4404701,1.923697101,13.91469955
0.666,61.3368099,6.370336532,2.405109294,50.37386479,36.81734889,352.7038789,1.926413106,13.93434526
0.667,61.43494649,6.38452801,2.413664619,50.42262484,36.84855926,352.9682045,1.929135816,13.95403947
0.668,61.53314089,6.398802351,2.422279549,50.47148337,36.87981909,353.2334455,1.931865261,13.9737824
0.669,61.63139329,6.41316032,2.430954716,50.52044079,36.91112862,353.4996005,1.934601471,13.99357425
0.67,61.72970386,6.427602692,2.43969076,50.56949748,36.94248808,353.766668,1.937344473,14.01341524
0.671,61.82807276,6.442130249,2.440618701,50.61865385,36.9738977,354.0346463,1.940094298,14.03330557
0.672,61.92650018,6.456743785,2.440618701,50.66791031,37.00535772,354.3035339,1.942850973,14.05324547
0.673,62.02498629,6.471444104,2.440618701,50.71726725,37.03686837,354.5733291,1.94561453,14.07323513
0.674,62.12353127,6.486232019,2.440618701,50.76672507,37.0684299,354.84403,1.948384997,14.09327478
0.675,62.22213528,6.501108352,2.440618701,50.8162842,37.10004254,355.115635,1.951162404,14.11336463
0.676,62.32079851,6.516073937,2.440618701,50.86594502,37.13170654,355.3881421,1.953946782,14.1335049
0.677,62.41952114,6.531129618,2.440618701,50.91570797,37.16342213,355.6615494,1.956738159,14.1536958
0.678,62.51830333,6.546276251,2.440618701,50.96557343,37.19518957,355.9358549,1.959536567,14.17393755
0.679,62.61714526,6.561514699,2.440618701,51.01554184,37.22700908,356.2110566,1.962342035,14.19423038
0.68,62.71604711,6.57684584,2.440618701,51.06561361,37.25888093,356.4871523,1.965154594,14.2145745
0.681,62.81500906,6.59227056,2.440618701,51.11578915,37.29080535,356.76414,1.967974275,14.23497013
0.682,62.91403128,6.607789759,2.440618701,51.16606888,37.3227826,357.0420173,1.970801109,14.25541749
0.683,63.01311396,6.623404347,2.440618701,51.21645323,37.35481293,357.3207821,1.973635126,14.27591682
0.684,63.11225726,6.639115246,2.440618701,51.26694262,37.38689658,357.6004321,1.976476358,14.29646834
0.685,63.21146136,6.654923389,2.440618701,51.31753747,37.4190338,357.8809647,1.979324836,14.31707226
0.686,63.31072645,6.670829722,2.440618701,51.36823822,37.45122486,358.1623778,1.982180591,14.33772883
0.687,63.41005269,6.686835204,2.440618701,51.41904528,37.48347001,358.4446686,1.985043655,14.35843826
0.688,63.50944028,6.702940804,2.440618701,51.4699591,37.5157695,358.7278348,1.98791406,14.37920079
0.689,63.60888938,6.719147506,2.440618701,51.52098011,37.54812359,359.0118737,1.990791837,14.40001665
0.69,63.70840017,6.735456306,2.440618701,51.57210873,37.58053254,359.2967827,1.993677019,14.42088607
0.691,63.80797284,6.751868213,2.440618701,51.62334542,37.61299661,359.5825592,1.996569638,14.44180928
0.692,63.90760756,6.768384248,2.440618701,51.67469061,37.64551606,359.8692004,1.999469727,14.46278652
0.693,64.00730451,6.785005449,2.440618701,51.72614473,37.67809116,360.1567035,2.002377317,14.48381803
0.694,64.10706387,6.801732865,2.440618701,51.77770824,37.71072217,360.4450658,2.005292442,14.50490403
0.695,64.20688582,6.818567558,2.440618701,51.82938159,37.74340936,360.7342843,2.008215134,14.52604478
0.696,64.30677054,6.835510607,2.440618701,51.88116521,37.776153,361.0243561,2.011145428,14.5472405
