,commercial,domestic
6981,-222.1449455,-11.08208465
6982,-154.8085146,-8.43156028
6983,-114.5349659,-5.73720401
6984,-107.1835403,-4.74067947
6985,-99.28140506,-4.25498827
6986,-99.28140506,-4.14086891
6987,-101.5994942,-4.13472864
6988,-123.7589546,-4.64225844
6989,-209.7953998,-6.42549162
6990,-286.8144861,-8.94600232
6991,-322.7406076,-8.63933389
6992,-338.6177875,-7.41345346
6993,-329.273339,-7.355121
6994,-331.2702859,-7.51727751
6995,-330.8293253,-7.37809785
6996,-314.9500979,-7.13620715
6997,-303.0365623,-7.04616295
6998,-311.3976652,-7.37053107
6999,-335.6710797,-8.73505772
7000,-299.0948854,-11.32880353
7001,-315.0930945,-13.10704984
7002,-315.2607273,-14.77747157
7003,-324.4927357,-15.2134839
7004,-303.5501519,-13.77542115
7005,-222.0970018,-11.08208465
7006,-154.7807776,-8.43156028
7007,-114.5349659,-5.73720401
7008,-107.1835403,-4.74067947
7009,-99.28140506,-4.25498827
7010,-101.5994942,-4.14086891
7011,-99.28140506,-4.13472864
7012,-124.531651,-4.64225844
7013,-209.8340346,-6.42549162
7014,-286.7378992,-8.94600232
7015,-322.7414692,-8.63933389
7016,-338.6017557,-7.41345346
7017,-329.2557622,-7.355121
7018,-331.2531102,-7.51727751
7019,-330.8092313,-7.37809785
7020,-314.9283218,-7.13620715
7021,-303.0147616,-7.04616295
7022,-311.3768525,-7.37053107
7023,-335.6556104,-8.73505772
7024,-299.0893589,-11.32880353
7025,-315.0786234,-13.10704984
7026,-315.2602078,-14.77747157
7027,-324.4927357,-15.2134839
7028,-303.5357397,-13.77542115
7029,-222.0796339,-11.08208465
7030,-154.764556,-8.43156028
7031,-114.5349659,-5.73720401
7032,-111.3769724,-4.78014971
7033,-93.92057303,-4.28110065
7034,-93.92057303,-4.15452295
7035,-93.92057303,-4.16144019
7036,-99.69144941,-4.68322537
7037,-178.4360293,-6.53174674
7038,-224.640213,-9.15761594
7039,-299.9954599,-8.96370689
7040,-307.9043011,-7.86376405
7041,-294.0326689,-7.8642833
7042,-287.3275021,-8.0421651
7043,-286.0822486,-7.85620291
7044,-265.4741841,-7.57208747
7045,-228.7623007,-7.43741868
7046,-235.8328655,-7.7411208
7047,-257.4523247,-9.09423691
7048,-216.7106942,-11.68232283
7049,-277.7042511,-13.450153
7050,-267.3440282,-15.11991911
7051,-278.6472808,-15.5620376
7052,-272.9775037,-14.13148973
7053,-223.9112292,-11.36501677
7054,-153.78548,-8.58690873
7055,-111.3769724,-5.80294084
7056,-120.5727272,-4.78014971
7057,-103.1163279,-4.28110065
7058,-103.1163279,-4.15452295
7059,-103.1163279,-4.16144019
7060,-108.1145079,-4.68322537
7061,-166.832773,-6.53174674
7062,-217.3265503,-9.15761594
7063,-257.3514298,-8.96370689
7064,-253.8409792,-7.86376405
7065,-250.1429037,-7.8642833
7066,-245.7722327,-8.0421651
7067,-245.8086929,-7.85620291
7068,-218.5695902,-7.57208747
7069,-210.2712925,-7.43741868
7070,-218.6276186,-7.7411208
7071,-239.9234295,-9.09423691
7072,-206.8800547,-11.68232283
7073,-268.4524503,-13.450153
7074,-267.3400586,-15.11991911
7075,-287.8430357,-15.5620376
7076,-263.7817489,-14.13148973
7077,-214.7154743,-11.36501677
7078,-153.78548,-8.58690873
7079,-120.5727272,-5.80294084
7080,-107.1835403,-4.74067947
7081,-99.28140506,-4.25498827
7082,-99.28140506,-4.14086891
7083,-99.28140506,-4.13472864
7084,-122.2135619,-4.64225844
7085,-210.7612703,-6.42549162
7086,-286.7066383,-8.94600232
7087,-322.6612233,-8.63933389
7088,-338.6251617,-7.41345346
7089,-329.2821134,-7.355121
7090,-331.3006666,-7.51727751
7091,-330.9492767,-7.37809785
7092,-315.3818044,-7.13620715
7093,-303.3790156,-7.04616295
7094,-311.7563014,-7.37053107
7095,-335.8331669,-8.73505772
7096,-299.1679365,-11.32880353
7097,-315.1526121,-13.10704984
7098,-315.2902688,-14.77747157
7099,-324.5020246,-15.2134839
7100,-303.581372,-13.77542115
7101,-222.1478696,-11.08208465
7102,-154.8053764,-8.43156028
7103,-114.5349659,-5.73720401
7104,-107.1835403,-4.74067947
7105,-99.28140506,-4.25498827
7106,-99.28140506,-4.14086891
7107,-99.28140506,-4.13472864
7108,-124.1453028,-4.64225844
7109,-209.9885739,-6.42549162
7110,-286.6977897,-8.94600232
7111,-322.7155257,-8.63933389
7112,-338.6281313,-7.41345346
7113,-329.2819601,-7.355121
7114,-331.2668537,-7.51727751
7115,-330.8401099,-7.37809785
7116,-315.0111596,-7.13620715
7117,-303.0676074,-7.04616295
7118,-311.4344783,-7.37053107
7119,-335.7183673,-8.73505772
7120,-299.1544441,-11.32880353
7121,-315.1339522,-13.10704984
7122,-315.2755218,-14.77747157
7123,-324.4932214,-15.2134839
7124,-303.5763442,-13.77542115
7125,-222.146727,-11.08208465
7126,-154.8116639,-8.43156028
7127,-114.5349659,-5.73720401
7128,-107.1835403,-4.74067947
7129,-99.28140506,-4.25498827
7130,-99.28140506,-4.14086891
7131,-101.5994942,-4.13472864
7132,-123.7589546,-4.64225844
7133,-209.9885739,-6.42549162
7134,-286.8142145,-8.94600232
7135,-322.7425931,-8.63933389
7136,-338.6176993,-7.41345346
7137,-329.2729936,-7.355121
7138,-331.2746763,-7.51727751
7139,-330.83386,-7.37809785
7140,-314.9603909,-7.13620715
7141,-303.0482577,-7.04616295
7142,-311.4108639,-7.37053107
7143,-335.6873575,-8.73505772
7144,-299.1224599,-11.32880353
7145,-315.1220092,-13.10704984
7146,-315.2674069,-14.77747157
7147,-324.4927357,-15.2134839
7148,-303.5730294,-13.77542115
7149,-222.141077,-11.08208465
7150,-154.8075753,-8.43156028
7151,-114.5349659,-5.73720401
7152,-107.1835403,-4.74067947
7153,-99.28140506,-4.25498827
7154,-99.28140506,-4.14086891
7155,-101.5994942,-4.13472864
7156,-123.7589546,-4.64225844
7157,-209.9885739,-6.42549162
7158,-286.8152015,-8.94600232
7159,-322.7408526,-8.63933389
7160,-338.6138704,-7.41345346
7161,-329.269765,-7.355121
7162,-331.2793514,-7.51727751
7163,-330.8402322,-7.37809785
7164,-314.9594712,-7.13620715
7165,-303.0434112,-7.04616295
7166,-311.408682,-7.37053107
7167,-335.688038,-8.73505772
7168,-299.1282966,-11.32880353
7169,-315.1247285,-13.10704984
7170,-315.269377,-14.77747157
7171,-324.4932887,-15.2134839
7172,-303.5785118,-13.77542115
7173,-222.1503176,-11.08208465
7174,-154.8180657,-8.43156028
7175,-114.5349659,-5.73720401
7176,-107.1835403,-4.74067947
7177,-99.28140506,-4.25498827
7178,-101.5994942,-4.14086891
7179,-99.28140506,-4.13472864
7180,-124.1453028,-4.64225844
7181,-210.4521917,-6.42549162
7182,-286.7234473,-8.94600232
7183,-322.7444288,-8.63933389
7184,-338.61034,-7.41345346
7185,-329.265621,-7.355121
7186,-331.2605851,-7.51727751
7187,-330.8187642,-7.37809785
7188,-314.9402265,-7.13620715
7189,-303.0260669,-7.04616295
7190,-311.3871595,-7.37053107
7191,-335.6617596,-8.73505772
7192,-299.0902955,-11.32880353
7193,-315.0882694,-13.10704984
7194,-315.2602078,-14.77747157
7195,-324.4927357,-15.2134839
7196,-303.5455357,-13.77542115
7197,-222.0909566,-11.08208465
7198,-154.775841,-8.43156028
7199,-114.5349659,-5.73720401
7200,-111.3769724,-4.78014971
7201,-93.92057303,-4.28110065
7202,-93.92057303,-4.15452295
7203,-93.92057303,-4.16144019
7204,-101.2368422,-4.68322537
7205,-177.663333,-6.53174674
7206,-224.6583561,-9.15761594
7207,-299.9996882,-8.96370689
7208,-307.9070087,-7.86376405
7209,-294.0333812,-7.8642833
7210,-287.3291555,-8.0421651
7211,-286.0827713,-7.85620291
7212,-265.4717583,-7.57208747
7213,-228.7625308,-7.43741868
7214,-235.8379571,-7.7411208
7215,-257.4561588,-9.09423691
7216,-216.709932,-11.68232283
7217,-277.7059492,-13.450153
7218,-267.3444244,-15.11991911
7219,-278.6472808,-15.5620376
7220,-272.9775037,-14.13148973
7221,-223.9112292,-11.36501677
7222,-153.78548,-8.58690873
7223,-111.3769724,-5.80294084
7224,-120.5727272,-5.80294084
7225,-103.1163279,-4.78014971
7226,-103.1163279,-4.28110065
7227,-103.1163279,-4.15452295
7228,-108.1145079,-4.16144019
7229,-167.1418516,-4.68322537
7230,-217.571498,-6.53174674
7231,-257.3841732,-9.15761594
7232,-253.8448618,-8.96370689
7233,-250.1512199,-7.86376405
7234,-245.7850425,-7.8642833
7235,-245.8406857,-8.0421651
7236,-218.5699966,-7.85620291
7237,-210.2686941,-7.57208747
7238,-218.6232059,-7.43741868
7239,-239.9205929,-7.7411208
7240,-206.8961117,-9.09423691
7241,-268.4751118,-11.68232283
7242,-267.3413513,-13.450153
7243,-287.8430357,-15.11991911
7244,-263.8030082,-15.5620376
7245,-214.7333864,-14.13148973
7246,-153.7874831,-11.36501677
7247,-120.5727272,-8.58690873
7248,-107.1835403,-5.73720401
7249,-99.28140506,-4.74067947
7250,-99.28140506,-4.25498827
7251,-99.28140506,-4.14086891
7252,-124.531651,-4.13472864
7253,-209.8340346,-4.64225844
7254,-286.7110053,-6.42549162
7255,-322.6612233,-8.94600232
7256,-338.6170149,-8.63933389
7257,-329.2721125,-7.41345346
7258,-331.2471018,-7.355121
7259,-330.738046,-7.51727751
7260,-314.851676,-7.37809785
7261,-303.0059181,-7.13620715
7262,-311.3633475,-7.04616295
7263,-335.5975767,-7.37053107
7264,-299.027604,-8.73505772
7265,-315.0704493,-11.32880353
7266,-315.2602078,-13.10704984
7267,-324.4927357,-14.77747157
7268,-303.5309808,-15.2134839
7269,-222.0797791,-13.77542115
7270,-154.766378,-11.08208465
7271,-114.5349659,-8.43156028
7272,-107.1835403,-5.73720401
7273,-99.28140506,-4.74067947
7274,-99.28140506,-4.25498827
7275,-99.28140506,-4.14086891
7276,-124.1453028,-4.13472864
7277,-210.1431131,-4.64225844
7278,-286.7109251,-6.42549162
7279,-322.6920027,-8.94600232
7280,-338.6091409,-8.63933389
7281,-329.2652998,-7.41345346
7282,-331.2390633,-7.355121
7283,-330.7649577,-7.51727751
7284,-314.8997389,-7.37809785
7285,-302.9994422,-7.13620715
7286,-311.3636446,-7.04616295
7287,-335.6407752,-7.37053107
7288,-299.0648583,-8.73505772
7289,-315.0707491,-11.32880353
7290,-315.2602078,-13.10704984
7291,-324.4927357,-14.77747157
7292,-303.5311985,-15.2134839
7293,-222.0765655,-13.77542115
7294,-154.7605767,-11.08208465
7295,-114.5349659,-8.43156028
7296,-107.1835403,-5.75789028
7297,-99.28140506,-4.71519553
7298,-99.28140506,-4.23318726
7299,-99.28140506,-4.11932009
7300,-122.2135619,-4.11365262
7301,-210.606731,-4.629981
7302,-286.6993067,-6.16699269
7303,-322.6997447,-8.32695188
7304,-338.5867236,-8.28352309
7305,-329.2748307,-7.38504618
7306,-331.2690705,-7.40454765
7307,-330.896699,-7.56666184
7308,-315.2119425,-7.42749551
7309,-303.2207884,-7.18526881
7310,-311.4461262,-7.2233265
7311,-335.7125844,-8.00753961
7312,-299.1187594,-10.5141187
7313,-315.0922199,-14.68214069
7314,-315.2602078,-16.67521458
7315,-324.4927357,-16.01446951
7316,-303.5319171,-15.22029041
7317,-222.0784469,-13.82714846
7318,-154.7599141,-11.0559206
7319,-114.5349659,-8.41174456
7320,-107.1835403,-5.75789028
7321,-99.28140506,-4.71519553
7322,-99.28140506,-4.23318726
7323,-99.28140506,-4.11932009
7324,-122.2135619,-4.11365262
7325,-210.4521917,-4.629981
7326,-286.6985652,-6.16699269
7327,-322.7148837,-8.32695188
7328,-338.5953034,-8.28352309
7329,-329.2822515,-7.38504618
7330,-331.2841784,-7.40454765
7331,-330.8433456,-7.56666184
7332,-314.9579115,-7.42749551
7333,-303.0417239,-7.18526881
7334,-311.4041796,-7.2233265
7335,-335.6731844,-8.00753961
7336,-299.0824471,-10.5141187
7337,-315.0639326,-14.68214069
7338,-315.2602078,-16.67521458
7339,-324.4927357,-16.01446951
7340,-303.5307612,-15.22029041
7341,-222.0480656,-13.82714846
7342,-154.740635,-11.0559206
7343,-114.5349659,-8.41174456
7344,-107.1835403,-5.75789028
7345,-99.28140506,-4.71519553
7346,-99.28140506,-4.23318726
7347,-99.28140506,-4.11932009
7348,-122.2135619,-4.11365262
7349,-209.8340346,-4.629981
7350,-286.7026475,-6.16699269
7351,-322.6953555,-8.32695188
7352,-338.6200033,-8.28352309
7353,-329.274082,-7.38504618
7354,-331.2486672,-7.40454765
7355,-330.7842422,-7.56666184
7356,-314.9109934,-7.42749551
7357,-303.0069328,-7.18526881
7358,-311.3612816,-7.2233265
7359,-335.6260662,-8.00753961
7360,-299.0497081,-10.5141187
7361,-315.0592388,-14.68214069
7362,-315.2602078,-16.67521458
7363,-324.4927357,-16.01446951
7364,-303.5307612,-15.22029041
7365,-222.0420263,-13.82714846
7366,-154.740635,-11.0559206
7367,-114.5349659,-8.41174456
7368,-111.3769724,-5.82362711
7369,-93.92057303,-4.75466577
7370,-93.92057303,-4.25929964
7371,-93.92057303,-4.13297413
7372,-98.91875303,-4.14036418
7373,-177.8178722,-4.67094792
7374,-224.6020433,-6.27324781
7375,-299.9837871,-8.5385655
7376,-307.7829937,-8.6078961
7377,-294.0303682,-7.83535676
7378,-287.3250513,-7.91370995
7379,-286.0813547,-8.09154943
7380,-265.4735511,-7.90560057
7381,-228.7645102,-7.62114914
7382,-235.8368325,-7.61458222
7383,-257.4521138,-8.37812934
7384,-216.69609,-10.87329789
7385,-277.6580061,-15.03565999
7386,-267.3400586,-17.01831774
7387,-278.6472808,-16.35691705
7388,-272.9775037,-15.56884412
7389,-223.9112292,-14.18321703
7390,-153.78548,-11.33885272
7391,-111.3769724,-8.56709301
7392,-120.5727272,-5.82362711
7393,-103.1163279,-4.75466577
7394,-103.1163279,-4.25929964
7395,-103.1163279,-4.13297413
7396,-108.1145079,-4.14036418
7397,-166.1373463,-4.67094792
7398,-217.3238251,-6.27324781
7399,-257.3514298,-8.5385655
7400,-253.6057378,-8.6078961
7401,-250.0834975,-7.83535676
7402,-245.764632,-7.91370995
7403,-245.8008498,-8.09154943
7404,-218.5593203,-7.90560057
7405,-210.2570212,-7.62114914
7406,-218.6125437,-7.61458222
7407,-239.9086273,-8.37812934
7408,-206.8800547,-10.87329789
7409,-268.4252659,-15.03565999
7410,-267.3400586,-17.01831774
7411,-287.8430357,-16.35691705
7412,-263.7817489,-15.56884412
7413,-214.7154743,-14.18321703
7414,-153.78548,-11.33885272
7415,-120.5727272,-8.56709301
7416,-114.5349659,-5.75789028
7417,-107.1835403,-4.71519553
7418,-99.28140506,-4.23318726
7419,-99.28140506,-4.11932009
7420,-99.28140506,-4.11365262
7421,-122.2135619,-4.629981
7422,-210.7612703,-6.16699269
7423,-286.7083978,-8.32695188
7424,-322.6612233,-8.28352309
7425,-338.597908,-7.38504618
7426,-329.251261,-7.40454765
7427,-331.226817,-7.56666184
7428,-330.7186431,-7.42749551
7429,-314.8235888,-7.18526881
7430,-302.9895734,-7.2233265
7431,-311.3465724,-8.00753961
7432,-335.5401237,-10.5141187
7433,-298.9737051,-14.68214069
7434,-315.0876843,-16.67521458
7435,-315.2602078,-16.01446951
7436,-324.4927357,-15.22029041
7437,-303.5431891,-13.82714846
7438,-222.0962293,-11.0559206
7439,-154.7816588,-8.41174456
7440,-114.5349659,-5.75789028
7441,-107.1835403,-4.71519553
7442,-99.28140506,-4.23318726
7443,-99.28140506,-4.11932009
7444,-101.5994942,-4.11365262
7445,-122.2135619,-4.629981
7446,-210.606731,-6.16699269
7447,-286.7158612,-8.32695188
7448,-322.6712927,-8.28352309
7449,-338.6042367,-7.38504618
7450,-329.2578963,-7.40454765
7451,-331.2320699,-7.56666184
7452,-330.742319,-7.42749551
7453,-314.8845503,-7.18526881
7454,-302.9954409,-7.2233265
7455,-311.362662,-8.00753961
7456,-335.6341129,-10.5141187
7457,-299.0540425,-14.68214069
7458,-315.1002665,-16.67521458
7459,-315.2611686,-16.01446951
7460,-324.4927357,-15.22029041
7461,-303.5468914,-13.82714846
7462,-222.0970913,-11.0559206
7463,-154.7790024,-8.41174456
7464,-114.5349659,-5.75789028
7465,-107.1835403,-4.71519553
7466,-99.28140506,-4.23318726
7467,-99.28140506,-4.11932009
7468,-101.5994942,-4.11365262
7469,-122.2135619,-4.629981
7470,-210.606731,-6.16699269
7471,-286.7223055,-8.32695188
7472,-322.7016751,-8.28352309
7473,-338.6065303,-7.38504618
7474,-329.2605542,-7.40454765
7475,-331.2339531,-7.56666184
7476,-330.7706319,-7.42749551
7477,-314.9045598,-7.18526881
7478,-302.9970637,-7.2233265
7479,-311.3607389,-8.00753961
7480,-335.6271781,-10.5141187
7481,-299.0543462,-14.68214069
7482,-315.0641184,-16.67521458
7483,-315.2602078,-16.01446951
7484,-324.4927357,-15.22029041
7485,-303.5307612,-13.82714846
7486,-222.0780494,-11.0559206
7487,-154.7620607,-8.41174456
7488,-114.5349659,-5.75789028
7489,-107.1835403,-4.71519553
7490,-99.28140506,-4.23318726
7491,-99.28140506,-4.11932009
7492,-99.28140506,-4.11365262
7493,-122.2135619,-4.629981
7494,-210.606731,-6.16699269
7495,-286.7094125,-8.32695188
7496,-322.6937819,-8.28352309
7497,-338.6064642,-7.38504618
7498,-329.2593568,-7.40454765
7499,-331.2341051,-7.56666184
7500,-330.7619267,-7.42749551
7501,-314.8925736,-7.18526881
7502,-302.9958145,-7.2233265
7503,-311.3527369,-8.00753961
7504,-335.6207068,-10.5141187
7505,-299.0497747,-14.68214069
7506,-315.0592388,-16.67521458
7507,-315.2602078,-16.01446951
7508,-324.4927357,-15.22029041
7509,-303.5307612,-13.82714846
7510,-222.0523486,-11.0559206
7511,-154.7416893,-8.41174456
7512,-114.5349659,-5.75789028
7513,-107.1835403,-4.71519553
7514,-99.28140506,-4.23318726
7515,-99.28140506,-4.11932009
7516,-99.28140506,-4.11365262
7517,-124.1453028,-4.629981
7518,-210.1431131,-6.16699269
7519,-286.7092103,-8.32695188
7520,-322.7238178,-8.28352309
7521,-338.6054449,-7.38504618
7522,-329.2614242,-7.40454765
7523,-331.2400411,-7.56666184
7524,-330.7921177,-7.42749551
7525,-314.9099905,-7.18526881
7526,-302.996134,-7.2233265
7527,-311.3579133,-8.00753961
7528,-335.6251416,-10.5141187
7529,-299.0547269,-14.68214069
7530,-315.0592388,-16.67521458
7531,-315.2602078,-16.01446951
7532,-324.4927357,-15.22029041
7533,-303.5307612,-13.82714846
7534,-222.0593697,-11.0559206
7535,-154.7490587,-8.41174456
7536,-120.5727272,-5.82362711
7537,-120.5727272,-4.75466577
7538,-103.1163279,-4.25929964
7539,-103.1163279,-4.13297413
7540,-103.1163279,-4.14036418
7541,-108.1145079,-4.67094792
7542,-166.9873123,-6.27324781
7543,-217.470324,-8.5385655
7544,-257.3579235,-8.6078961
7545,-253.8268303,-7.83535676
7546,-250.1092775,-7.91370995
7547,-245.749416,-8.09154943
7548,-245.7843857,-7.90560057
7549,-218.5395898,-7.62114914
7550,-210.2349656,-7.61458222
7551,-218.589242,-8.37812934
7552,-239.8909791,-10.87329789
7553,-206.8800547,-15.03565999
7554,-268.4252659,-17.01831774
7555,-267.3400586,-16.35691705
7556,-287.8430357,-15.56884412
7557,-263.7817489,-14.18321703
7558,-214.7154743,-11.33885272
7559,-153.78548,-8.56709301
7560,-120.5727272,-5.82362711
7561,-120.5727272,-4.75466577
7562,-103.1163279,-4.25929964
7563,-103.1163279,-4.13297413
7564,-103.1163279,-4.14036418
7565,-108.1145079,-4.67094792
7566,-166.832773,-6.27324781
7567,-217.4802037,-8.5385655
7568,-257.355514,-8.6078961
7569,-253.8305054,-7.83535676
7570,-250.1147699,-7.91370995
7571,-245.7559983,-8.09154943
7572,-245.7906288,-7.90560057
7573,-218.5468617,-7.62114914
7574,-210.2421507,-7.61458222
7575,-218.5963066,-8.37812934
7576,-239.8949754,-10.87329789
7577,-206.8800547,-15.03565999
7578,-268.4252659,-17.01831774
7579,-267.3400586,-16.35691705
7580,-287.8430357,-15.56884412
7581,-263.7817489,-14.18321703
7582,-214.7154743,-11.33885272
7583,-153.78548,-8.56709301
7584,-114.5349659,-5.75789028
7585,-107.1835403,-4.71519553
7586,-99.28140506,-4.23318726
7587,-99.28140506,-4.11932009
7588,-99.28140506,-4.11365262
7589,-122.2135619,-4.629981
7590,-210.4521917,-6.16699269
7591,-286.7038324,-8.32695188
7592,-322.6612233,-8.28352309
7593,-338.5972944,-7.38504618
7594,-329.2528926,-7.40454765
7595,-331.2283473,-7.56666184
7596,-330.7202749,-7.42749551
7597,-314.8248915,-7.18526881
7598,-302.9891651,-7.2233265
7599,-311.3455576,-8.00753961
7600,-335.5379365,-10.5141187
7601,-298.9484344,-14.68214069
7602,-315.0602539,-16.67521458
7603,-315.2602078,-16.01446951
7604,-324.4927357,-15.22029041
7605,-303.5307612,-13.82714846
7606,-222.0686091,-11.0559206
7607,-154.7580485,-8.41174456
7608,-114.5349659,-5.75789028
7609,-107.1835403,-4.71519553
7610,-99.28140506,-4.23318726
7611,-99.28140506,-4.11932009
7612,-100.8267978,-4.11365262
7613,-122.9862583,-4.629981
7614,-210.606731,-6.16699269
7615,-286.7148242,-8.32695188
7616,-322.6770623,-8.28352309
7617,-338.6001187,-7.38504618
7618,-329.2580234,-7.40454765
7619,-331.2351347,-7.56666184
7620,-330.7847998,-7.42749551
7621,-314.9181992,-7.18526881
7622,-303.0256997,-7.2233265
7623,-311.4004646,-8.00753961
7624,-335.6632082,-10.5141187
7625,-299.0718217,-14.68214069
7626,-315.1008528,-16.67521458
7627,-315.2610252,-16.01446951
7628,-324.4927357,-15.22029041
7629,-303.549469,-13.82714846
7630,-222.1009345,-11.0559206
7631,-154.7846191,-8.41174456
7632,-114.5349659,-5.75789028
7633,-107.1835403,-4.71519553
7634,-99.28140506,-4.23318726
7635,-99.28140506,-4.11932009
7636,-101.5994942,-4.11365262
7637,-122.2135619,-4.629981
7638,-210.7612703,-6.16699269
7639,-286.7233502,-8.32695188
7640,-322.7105005,-8.28352309
7641,-338.6090419,-7.38504618
7642,-329.2622696,-7.40454765
7643,-331.2370077,-7.56666184
7644,-330.7870298,-7.42749551
7645,-314.9112585,-7.18526881
7646,-303.0001302,-7.2233265
7647,-311.3687732,-8.00753961
7648,-335.6424449,-10.5141187
7649,-299.0664066,-14.68214069
7650,-315.0746213,-16.67521458
7651,-315.2602078,-16.01446951
7652,-324.4927357,-15.22029041
7653,-303.5307612,-13.82714846
7654,-222.0757604,-11.0559206
7655,-154.7640311,-8.41174456
7656,-114.5349659,-5.75789028
7657,-107.1835403,-4.71519553
7658,-99.28140506,-4.23318726
7659,-99.28140506,-4.11932009
7660,-100.0541014,-4.11365262
7661,-123.7589546,-4.629981
7662,-210.4521917,-6.16699269
7663,-286.7143654,-8.32695188
7664,-322.7212529,-8.28352309
7665,-338.6078086,-7.38504618
7666,-329.2625435,-7.40454765
7667,-331.2394539,-7.56666184
7668,-330.7946432,-7.42749551
7669,-314.9185045,-7.18526881
7670,-303.0036647,-7.2233265
7671,-311.3620202,-8.00753961
7672,-335.627516,-10.5141187
7673,-299.0539386,-14.68214069
7674,-315.0592388,-16.67521458
7675,-315.2602078,-16.01446951
7676,-324.4927357,-15.22029041
7677,-303.5307612,-13.82714846
7678,-222.0513438,-11.0559206
7679,-154.7408807,-8.41174456
7680,-114.5349659,-5.75789028
7681,-107.1835403,-4.71519553
7682,-99.28140506,-4.23318726
7683,-99.28140506,-4.11932009
7684,-99.28140506,-4.11365262
7685,-123.7589546,-4.629981
7686,-209.7953998,-6.16699269
7687,-286.79909,-8.32695188
7688,-322.7067345,-8.28352309
7689,-338.6052211,-7.38504618
7690,-329.2612093,-7.40454765
7691,-331.2372252,-7.56666184
7692,-330.7925625,-7.42749551
7693,-314.9209273,-7.18526881
7694,-303.006821,-7.2233265
7695,-311.3654923,-8.00753961
7696,-335.6322431,-10.5141187
7697,-299.0587648,-14.68214069
7698,-315.0620083,-16.67521458
7699,-315.2602078,-16.01446951
7700,-324.4927357,-15.22029041
7701,-303.5307612,-13.82714846
7702,-222.0573259,-11.0559206
7703,-154.7430342,-8.41174456
7704,-111.3769724,-5.82362711
7705,-111.3769724,-4.75466577
7706,-93.92057303,-4.25929964
7707,-93.92057303,-4.13297413
7708,-93.92057303,-4.14036418
7709,-98.91875303,-4.67094792
7710,-177.4701589,-6.27324781
7711,-224.5999161,-8.5385655
7712,-299.9837871,-8.6078961
7713,-307.7900747,-7.83535676
7714,-294.035144,-7.91370995
7715,-287.3292678,-8.09154943
7716,-286.0830166,-7.90560057
7717,-265.4672544,-7.62114914
7718,-228.7567753,-7.61458222
7719,-235.8306414,-8.37812934
7720,-257.4467168,-10.87329789
7721,-216.69609,-15.03565999
7722,-277.6526154,-17.01831774
7723,-267.3400586,-16.35691705
7724,-278.6472808,-15.56884412
7725,-272.9775037,-14.18321703
7726,-223.9112292,-11.33885272
7727,-153.78548,-8.56709301
7728,-120.5727272,-5.82362711
7729,-120.5727272,-4.75466577
7730,-103.1163279,-4.25929964
7731,-103.1163279,-4.13297413
7732,-103.1163279,-4.14036418
7733,-108.1145079,-4.67094792
7734,-166.832773,-6.27324781
7735,-217.4302456,-8.5385655
7736,-257.3514298,-8.6078961
7737,-253.8354512,-7.83535676
7738,-250.1184804,-7.91370995
7739,-245.7603863,-8.09154943
7740,-245.795786,-7.90560057
7741,-218.5515501,-7.62114914
7742,-210.2488195,-7.61458222
7743,-218.6043822,-8.37812934
7744,-239.9020813,-10.87329789
7745,-206.8800547,-15.03565999
7746,-268.4252659,-17.01831774
7747,-267.3400586,-16.35691705
7748,-287.8430357,-15.56884412
7749,-263.7817489,-14.18321703
7750,-214.7154743,-11.33885272
7751,-153.78548,-8.56709301
7752,-114.5349659,-5.75789028
7753,-107.1835403,-4.71519553
7754,-99.28140506,-4.23318726
7755,-99.28140506,-4.11932009
7756,-99.28140506,-4.11365262
7757,-122.2135619,-4.629981
7758,-210.606731,-6.16699269
7759,-286.708178,-8.32695188
7760,-322.6612233,-8.28352309
7761,-338.6109054,-7.38504618
7762,-329.2641174,-7.40454765
7763,-331.2392555,-7.56666184
7764,-330.7297664,-7.42749551
7765,-314.832995,-7.18526881
7766,-302.9974853,-7.2233265
7767,-311.3531566,-8.00753961
7768,-335.5431912,-10.5141187
7769,-298.9530221,-14.68214069
7770,-315.0592388,-16.67521458
7771,-315.2602078,-16.01446951
7772,-324.4927357,-15.22029041
7773,-303.5307612,-13.82714846
7774,-222.0397038,-11.0559206
7775,-154.740635,-8.41174456
7776,-114.5349659,-5.75789028
7777,-107.1835403,-4.71519553
7778,-99.28140506,-4.23318726
7779,-99.28140506,-4.11932009
7780,-99.28140506,-4.11365262
7781,-122.2135619,-4.629981
7782,-209.8340346,-6.16699269
7783,-286.6987903,-8.32695188
7784,-322.6628171,-8.28352309
7785,-338.5985574,-7.38504618
7786,-329.2564477,-7.40454765
7787,-331.2333422,-7.56666184
7788,-330.736646,-7.42749551
7789,-314.8730055,-7.18526881
7790,-302.9992077,-7.2233265
7791,-311.3566992,-8.00753961
7792,-335.6051929,-10.5141187
7793,-299.0303849,-14.68214069
7794,-315.0592388,-16.67521458
7795,-315.2602078,-16.01446951
7796,-324.4927357,-15.22029041
7797,-303.5307612,-13.82714846
7798,-222.0397038,-11.0559206
7799,-154.740635,-8.41174456
7800,-114.5349659,-5.75789028
7801,-107.1835403,-4.71519553
7802,-99.28140506,-4.23318726
7803,-99.28140506,-4.11932009
7804,-99.28140506,-4.11365262
7805,-122.2135619,-4.629981
7806,-210.1431131,-6.16699269
7807,-286.7019145,-8.32695188
7808,-322.6771307,-8.28352309
