,commercial,domestic
4351,-370.9305167,-12.85403292
4352,-261.4951741,-12.09117445
4353,-192.5128416,-12.19912435
4354,-149.8087343,-7.36295125
4355,-114.5011429,-5.72356325
4356,-110.3396911,-5.29148551
4357,-110.4052118,-4.87904485
4358,-114.9499815,-4.91900276
4359,-83.41877012,-5.39642021
4360,-106.4125491,-6.41774864
4361,-129.33577,-7.40864823
4362,-167.4243829,-7.61187632
4363,-164.2666845,-7.06515316
4364,-168.5249556,-6.33592867
4365,-243.5925504,-5.23227823
4366,-155.3895116,-4.01011266
4367,-98.96092755,-2.72060339
4368,-83.31119028,-2.16544231
4369,-88.83994081,-2.03526724
4370,-92.27355832,-4.01270577
4371,-108.0592125,-7.51231295
4372,-127.3588243,-11.42727457
4373,-160.9034994,-17.19710859
4374,-252.439495,-16.4310183
4375,-352.5235314,-15.81959328
4376,-248.1700189,-13.78460258
4377,-188.8730518,-13.35949438
4378,-147.3369091,-7.58270038
4379,-111.7221923,-5.72086364
4380,-109.3594884,-5.28681742
4381,-109.0141524,-4.87107778
4382,-105.2766253,-4.91097294
4383,-84.63001655,-5.40067692
4384,-105.4102099,-6.41509806
4385,-122.6620505,-7.41097764
4386,-166.4581066,-7.61821662
4387,-161.9601803,-7.07074543
4388,-166.9466785,-6.3409183
4389,-240.8951331,-5.23707169
4390,-143.5920604,-4.00787037
4391,-86.94230417,-2.72040308
4392,-70.70579343,-2.11327212
4393,-74.73361858,-1.99493999
4394,-72.280236,-2.58088802
4395,-90.44710092,-5.5394439
4396,-153.5060852,-8.94142475
4397,-258.505814,-13.81399218
4398,-332.6939453,-12.89770906
4399,-257.5248939,-13.23172814
4400,-197.1677315,-13.02815274
4401,-150.0008872,-13.77723266
4402,-111.0883559,-8.51595404
4403,-111.2811438,-5.31659982
4404,-110.1020053,-4.93924704
4405,-109.9189626,-4.56571787
4406,-109.922124,-4.60523548
4407,-82.71463085,-5.03070678
4408,-124.2711411,-5.97392881
4409,-222.7779132,-6.82232466
4410,-168.5677471,-6.96698951
4411,-169.6428523,-6.46233728
4412,-256.8147183,-5.832806
4413,-192.4920667,-4.84596244
4414,-110.4626705,-3.77644663
4415,-93.52985894,-2.65156855
4416,-75.83702111,-2.75641298
4417,-76.29569908,-4.94951937
4418,-81.10879947,-7.94629696
4419,-97.19450115,-9.98409251
4420,-113.7618858,-12.54411874
4421,-152.0347045,-17.63357891
4422,-253.2242007,-16.1559466
4423,-348.4637186,-15.44534092
4424,-248.0062066,-13.27998525
4425,-190.8100727,-15.2595098
4426,-151.2783548,-9.14607131
4427,-109.3147695,-6.86698637
4428,-108.7685151,-4.94977644
4429,-109.175444,-4.57684729
4430,-108.4764341,-4.61768329
4431,-81.83506084,-5.04069138
4432,-105.4552649,-5.96740136
4433,-122.6987552,-6.82533316
4434,-167.0625116,-6.9618045
4435,-160.8614461,-6.44793767
4436,-170.5867738,-5.82710903
4437,-247.8641112,-4.8396728
4438,-150.8354382,-3.77234301
4439,-90.84718477,-2.64238945
4440,-69.29059952,-2.94044355
4441,-76.72353868,-5.34026262
4442,-79.85389149,-8.5434012
4443,-101.6449859,-11.30975998
4444,-157.5906394,-14.19024045
4445,-261.9133658,-19.62862024
4446,-343.3619509,-18.17229889
4447,-259.8346027,-16.45879598
4448,-191.927028,-12.1410468
4449,-146.9585117,-10.04908839
4450,-115.0792431,-5.93751076
4451,-111.5996392,-5.29942224
4452,-108.9613367,-4.92598321
4453,-106.0585596,-4.55172557
4454,-109.7568559,-4.58926725
4455,-82.69968267,-5.01861092
4456,-124.2163852,-5.95146332
4457,-221.5935373,-6.80540554
4458,-167.1777348,-6.94579362
4459,-161.9671583,-6.43153739
4460,-243.6398014,-5.80404166
4461,-182.3981591,-4.81995842
4462,-104.2946884,-3.75419703
4463,-81.64873278,-2.62669481
4464,-61.03048679,-2.11597548
4465,-59.51783843,-1.98467771
4466,-67.50101193,-2.66930657
4467,-92.97861626,-5.80592467
4468,-149.1971438,-9.03057982
4469,-246.037361,-13.65665872
4470,-323.7484126,-12.08938387
4471,-248.8504349,-11.37312941
4472,-189.1458851,-7.63721398
4473,-146.3892308,-6.70937986
4474,-111.1384558,-5.89968048
4475,-110.7094665,-5.26713799
4476,-108.6312055,-4.88880851
4477,-109.3507494,-4.52170517
4478,-109.363821,-4.53756326
4479,-82.64338712,-4.95461656
4480,-121.8868498,-5.87766317
4481,-224.8719583,-6.73686892
4482,-162.436764,-6.86912935
4483,-167.3237679,-6.35035906
4484,-239.1947863,-5.72271105
4485,-183.6828254,-4.73435265
4486,-106.3296497,-3.67494455
4487,-77.14411113,-2.55256196
4488,-61.06979185,-2.05781528
4489,-61.0538846,-1.93065673
4490,-61.89516192,-1.99447924
4491,-76.34145976,-2.420032
4492,-138.6633535,-4.23681906
4493,-241.2609134,-7.6258825
4494,-325.5083403,-8.55309259
4495,-245.7649297,-8.31053007
4496,-187.7074154,-7.56951039
4497,-146.9773469,-6.69315035
4498,-116.6030036,-7.76147195
4499,-112.9882523,-5.30857131
4500,-110.4622729,-4.94072172
4501,-109.0403361,-4.57668897
4502,-111.9662264,-4.62444017
4503,-82.93966176,-5.06013954
4504,-123.8968684,-5.99778341
4505,-229.9758554,-6.85619703
4506,-168.1895618,-6.99278476
4507,-176.319678,-6.47788978
4508,-249.4764283,-5.84963907
4509,-187.1918259,-4.85791194
4510,-109.5825487,-3.78641787
4511,-81.49063448,-3.05850356
4512,-68.69254609,-4.50194515
4513,-70.10238979,-6.02346345
4514,-68.72881984,-7.91971827
4515,-98.99338886,-10.11273792
4516,-124.0414273,-12.65173712
4517,-168.3599585,-15.12536377
4518,-264.2019003,-15.13737041
4519,-352.3449276,-14.49819791
4520,-250.0892406,-12.65138649
4521,-186.4002489,-12.70231643
4522,-154.2151965,-7.18546386
4523,-111.1685118,-5.70480574
4524,-110.3077118,-5.2716352
4525,-110.0712837,-4.86821169
4526,-110.2200766,-4.90570899
4527,-84.41947215,-5.40123095
4528,-105.6861587,-6.3959422
4529,-128.8834595,-7.39516119
4530,-167.9109195,-7.60218194
4531,-163.5093971,-7.05451181
4532,-166.5458778,-6.32631489
4533,-242.0312979,-5.22337655
4534,-149.3852686,-3.99835209
4535,-79.50527885,-2.70952484
4536,-71.96316668,-2.16583657
4537,-74.30710718,-2.02288388
4538,-73.83541789,-2.6579423
4539,-99.41778771,-5.90854527
4540,-118.2253063,-9.67734412
4541,-158.7827802,-15.01415243
4542,-243.8203607,-13.35467294
4543,-341.7806746,-12.2156681
4544,-242.8819778,-8.71079443
4545,-184.4429802,-7.26679163
4546,-151.9143624,-6.36488259
4547,-108.3660267,-5.67293781
4548,-109.3670918,-5.24667635
4549,-103.6065964,-4.83672136
4550,-109.2852273,-4.85315905
4551,-81.90783196,-5.35685155
4552,-105.2540808,-6.35542151
4553,-127.5288505,-7.34585936
4554,-163.29798,-7.5504765
4555,-162.5873942,-6.99884999
4556,-163.4454888,-6.26723855
4557,-241.1922173,-5.1639251
4558,-143.2195391,-3.94054344
4559,-80.85642503,-2.65175525
4560,-61.91249844,-2.05882948
4561,-60.29958901,-1.92423397
4562,-58.46833061,-1.98009767
4563,-80.79518868,-2.39963037
4564,-138.618795,-4.22432822
4565,-238.9658593,-7.61166823
4566,-323.9456076,-8.53697458
4567,-248.9436331,-8.28855136
4568,-183.8079502,-7.52747668
4569,-151.1027725,-6.62621392
4570,-110.282495,-5.82798417
4571,-110.4585328,-5.19603425
4572,-108.9177759,-4.81213758
4573,-104.9771309,-4.43787058
4574,-108.3436926,-4.45687576
4575,-82.59546333,-4.88032213
4576,-122.5139342,-5.7834703
4577,-223.3017487,-6.63668184
4578,-165.5377489,-6.76859198
4579,-163.8524941,-6.2934839
4580,-244.8386044,-5.67682214
4581,-180.0025864,-4.69870345
4582,-108.1527752,-3.65236557
4583,-80.74317347,-2.52650859
4584,-57.46531364,-2.00682026
4585,-60.98654266,-1.87111812
4586,-60.98914307,-1.92184469
4587,-77.31271679,-2.34769309
4588,-137.6535875,-4.17386167
4589,-237.2665158,-7.56036145
4590,-322.046028,-8.48955552
4591,-248.0766963,-8.24380696
4592,-188.1408305,-7.49113689
4593,-146.7512926,-6.60394368
4594,-109.5817503,-5.80680226
4595,-109.4344747,-5.17744231
4596,-110.138405,-4.79883873
4597,-104.4793735,-4.42419881
4598,-108.3119878,-4.46062146
4599,-82.58604444,-4.87382023
4600,-122.7527993,-5.78438177
4601,-222.07903,-6.64214078
4602,-167.4479305,-6.77302603
4603,-163.8119653,-6.25824709
4604,-243.8645631,-5.63705028
4605,-182.139316,-4.656617
4606,-108.7287391,-3.60437449
4607,-76.24495957,-2.48906021
4608,-61.0818251,-2.01680839
4609,-61.9453872,-1.8809478
4610,-56.68498827,-1.9487684
4611,-85.14750896,-2.3721951
4612,-144.1116105,-4.18856269
4613,-240.1881657,-7.579677
4614,-322.59446,-8.51138506
4615,-248.165675,-8.26626567
4616,-183.361913,-7.5152967
4617,-149.264354,-6.63125193
4618,-111.8136643,-5.82824716
4619,-107.93749,-5.19218865
4620,-106.9170238,-4.80928346
4621,-108.2965676,-4.4331162
4622,-109.1294844,-4.46812513
4623,-81.95908181,-4.87968948
4624,-123.4734342,-5.79335292
4625,-220.3485698,-6.64558513
4626,-169.2566823,-6.78645907
4627,-163.9825603,-6.30704065
4628,-241.332359,-5.7044742
4629,-184.7031382,-4.71250118
4630,-103.1658653,-3.65556847
4631,-81.59864621,-2.53676274
4632,-60.97209226,-2.00846824
4633,-57.46886626,-1.86472464
4634,-60.98621091,-1.91762027
4635,-80.17996126,-2.341
4636,-134.2251377,-4.15798869
4637,-237.753172,-7.54259378
4638,-323.2448528,-8.46652885
4639,-246.4014712,-8.22420126
4640,-188.1248142,-7.4729497
4641,-146.1413178,-6.58780885
4642,-109.54543,-5.78740974
4643,-109.3983559,-5.1615114
4644,-107.163437,-4.7928948
4645,-106.5337787,-4.40957922
4646,-109.1191072,-4.44000957
4647,-82.54805245,-4.85993118
4648,-123.1447257,-5.77935615
4649,-220.703085,-6.63165256
4650,-169.6667183,-6.76209776
4651,-164.4239532,-6.25045184
4652,-240.9469491,-5.63185375
4653,-186.0030376,-4.65361208
4654,-103.8645905,-3.60567644
4655,-91.07043437,-2.49634042
4656,-76.03633173,-1.99458661
4657,-71.15109754,-1.86921485
4658,-73.36250861,-1.93894424
4659,-92.49586883,-2.35764405
4660,-154.0137982,-4.18127085
4661,-253.8789347,-7.56447179
4662,-338.9830946,-8.49788043
4663,-262.7860652,-8.26459194
4664,-197.5855584,-7.52561866
4665,-153.6657181,-6.66244993
4666,-112.3365287,-5.87337617
4667,-108.1325293,-5.24881609
4668,-109.0057941,-4.886407
4669,-110.3576299,-4.5238225
4670,-104.5220292,-4.55510682
4671,-82.23912306,-4.97560037
4672,-124.6793348,-5.91341053
4673,-224.4791243,-6.76795663
4674,-163.7856157,-6.90263981
4675,-164.3715856,-6.3939447
4676,-243.7855729,-5.77189355
4677,-182.9856973,-4.78946107
4678,-109.8461784,-3.71456833
4679,-80.85028023,-2.58331307
4680,-72.80552844,-2.13138347
4681,-77.49416644,-1.99980727
4682,-87.04714597,-2.05332368
4683,-104.7161901,-2.52061437
4684,-118.976737,-4.49943914
4685,-158.786238,-9.27962928
4686,-254.1036666,-9.24080312
4687,-345.0176091,-9.02316246
4688,-243.9530194,-8.20940907
4689,-187.1877114,-7.23186622
4690,-147.5234891,-6.33528239
4691,-111.8257695,-5.64342516
4692,-110.0223389,-5.21092017
4693,-106.2831226,-4.79768682
4694,-108.0547836,-4.83538352
4695,-82.22671222,-5.32011221
4696,-105.3359633,-6.31185435
4697,-127.7613741,-7.30248092
4698,-162.6234394,-7.5041663
4699,-161.8691925,-6.95378499
4700,-167.0197758,-6.2253474
4701,-236.2365518,-5.12765286
4702,-143.3934734,-3.91184949
4703,-80.69182837,-2.62584016
4704,-61.88433643,-2.07890747
4705,-61.01565908,-1.93653573
4706,-56.71595513,-2.00073024
4707,-84.35726564,-2.46785261
4708,-112.1644374,-4.45326492
4709,-160.2455372,-8.15150429
4710,-243.65559,-9.19653811
4711,-337.54914,-8.97972406
4712,-239.7564433,-8.17441452
4713,-186.9239572,-7.19680492
4714,-145.855407,-6.29838216
4715,-107.6623504,-5.60771665
4716,-108.5143355,-5.17533642
4717,-102.7314219,-4.75929413
4718,-107.4553801,-4.79196116
4719,-81.8299497,-5.28290512
4720,-104.2892059,-6.27190416
4721,-123.7356348,-7.25443051
4722,-161.6560897,-7.45343595
4723,-161.487214,-6.90713353
4724,-163.048439,-6.18254461
4725,-238.481619,-5.08732965
4726,-144.6328688,-3.87518155
4727,-80.7789592,-2.59484359
4728,-57.52608355,-1.99949893
4729,-61.27770554,-1.87183892
4730,-59.59312626,-1.92870056
4731,-87.06601704,-2.35409893
4732,-142.8682287,-4.17694185
4733,-242.6213716,-7.55925976
4734,-324.8367358,-8.48743785
4735,-241.9905955,-8.24375543
4736,-187.8390127,-7.51172393
4737,-146.4247993,-6.63447953
4738,-109.8461797,-5.83817413
4739,-109.4027457,-5.21840175
4740,-105.3800052,-4.83601863
4741,-108.2423054,-4.45277699
4742,-106.9142417,-4.48713014
4743,-80.11344645,-4.88783244
4744,-122.5395943,-5.81629642
4745,-223.6274917,-6.67290148
4746,-164.8223687,-6.82338373
4747,-163.318767,-6.33229183
4748,-240.6252017,-5.71494938
4749,-183.8839125,-4.73263277
4750,-103.4215557,-3.65372673
4751,-81.52223325,-2.53218406
4752,-56.78123505,-2.02232479
4753,-61.94669817,-1.89124253
4754,-56.79007583,-1.94220852
4755,-81.60264013,-2.3623266
4756,-137.5045035,-4.17859487
4757,-237.1998292,-7.55599233
4758,-321.3500767,-8.48113785
4759,-241.8135591,-8.23597585
4760,-187.9090477,-7.49643681
4761,-146.1551799,-6.6169247
4762,-109.4925436,-5.81718578
4763,-109.3143285,-5.19184017
4764,-104.5019346,-4.81881553
4765,-109.039987,-4.44110182
4766,-104.3618225,-4.47797601
4767,-82.53966323,-4.89978296
4768,-122.8380571,-5.81474526
4769,-221.4230434,-6.65941599
4770,-167.616902,-6.79146335
4771,-163.749413,-6.28057931
4772,-240.1449337,-5.65998934
4773,-185.2022911,-4.67778166
4774,-103.7640649,-3.61802853
4775,-78.65413679,-2.49613524
4776,-59.57518305,-2.00028302
4777,-61.12088351,-1.86804231
4778,-57.4635118,-1.91783346
4779,-80.82706362,-2.34503697
4780,-135.0744597,-4.15894577
4781,-235.7906523,-7.53680903
4782,-322.6774149,-8.46025673
4783,-247.2943639,-8.22453771
4784,-182.2402368,-7.48498524
4785,-146.4452454,-6.61885482
4786,-109.8590122,-5.83518363
4787,-110.1931876,-5.21422114
4788,-109.1740189,-4.83914943
4789,-104.3638421,-4.4638708
4790,-108.1885501,-4.50447269
4791,-82.5021487,-4.93086945
4792,-124.0161782,-5.83348229
4793,-220.2876206,-6.69897407
4794,-163.5025807,-6.83936391
4795,-167.5258234,-6.33973414
4796,-241.9158575,-5.72364358
4797,-181.110303,-4.74517701
4798,-105.984693,-3.70021355
4799,-80.16865837,-2.57347012
4800,-61.81548337,-2.04560262
4801,-56.84907382,-1.91105986
4802,-61.07946291,-1.96148693
4803,-77.11763778,-2.38337291
4804,-137.4874919,-4.19535856
4805,-236.9674492,-7.57408653
4806,-321.941354,-8.49424966
4807,-242.9884497,-8.24831756
4808,-187.2038758,-7.49876406
4809,-146.4715724,-6.6167204
4810,-109.4934219,-5.81495157
4811,-107.2589072,-5.18728809
4812,-107.3473541,-4.80985341
4813,-108.1670172,-4.44163265
4814,-104.3501054,-4.46368813
4815,-82.50626374,-4.8923684
4816,-123.1375255,-5.8094144
4817,-220.3423763,-6.65193768
4818,-168.2291024,-6.78262973
4819,-165.734169,-6.27152615
4820,-241.2977176,-5.64837897
4821,-179.7633645,-4.67118377
4822,-109.1713319,-3.61732177
4823,-77.03026575,-2.49943887
4824,-61.09250884,-2.01617215
4825,-57.55029867,-1.88454214
4826,-61.01344837,-1.93635784
4827,-77.09955108,-2.36130567
4828,-141.416823,-4.17749374
4829,-239.7032831,-7.55899026
4830,-322.187378,-8.48212972
4831,-242.3178559,-8.24319846
4832,-187.8828938,-7.49221207
4833,-146.2895815,-6.59291091
4834,-109.4168068,-5.80386259
4835,-104.5951373,-5.16522573
4836,-109.1428453,-4.78799741
4837,-108.1707005,-4.41875906
4838,-105.1487446,-4.45180047
4839,-81.64249316,-4.8581015
4840,-123.9559903,-5.77906051
4841,-220.3219828,-6.62784177
4842,-164.5111955,-6.75414953
4843,-166.1399717,-6.24032257
4844,-240.1693493,-5.63001428
4845,-184.3788693,-4.67242596
4846,-103.9036106,-3.6209147
4847,-80.67416406,-2.50310986
4848,-57.55786873,-2.0364308
4849,-60.93845298,-1.88374949
4850,-57.43631701,-1.94180978
4851,-80.94658449,-2.40525098
4852,-97.89334827,-4.37691607
4853,-138.8252712,-8.06538492
4854,-244.8952401,-9.10597384
4855,-339.9164692,-8.89172896
4856,-237.7121793,-8.08586369
4857,-183.9293594,-7.10521163
4858,-148.1040517,-6.2124455
4859,-108.6991055,-5.52367699
4860,-108.5505157,-5.08842555
4861,-104.5583222,-4.67513111
4862,-106.7484318,-4.70969769
4863,-81.75350979,-5.20285842
4864,-105.7587715,-6.19137558
4865,-124.6645624,-7.1767597
4866,-165.45074,-7.37873915
4867,-165.7552665,-6.83273406
4868,-167.2891547,-6.10704659
4869,-236.8486838,-5.01256306
4870,-143.116786,-3.79983488
4871,-80.63037016,-2.51914209
4872,-59.94059246,-1.97210739
4873,-59.1088352,-1.83133519
4874,-61.05627284,-1.89673458
4875,-76.97988684,-2.36712925
4876,-101.7606443,-4.34363029
4877,-139.1557314,-8.0365027
4878,-243.0442364,-9.07917987
4879,-337.651178,-8.86744646
4880,-238.5706034,-8.0639148
4881,-184.4771604,-7.08422077
4882,-146.9858468,-6.19165808
4883,-104.8794778,-5.50364903
4884,-106.4075311,-5.07200729
4885,-107.2828906,-4.65712239
4886,-102.6185474,-4.67794051
4887,-81.63760636,-5.17279314
4888,-104.9337629,-6.16420786
4889,-125.4780422,-7.14121969
4890,-163.4501226,-7.33816844
4891,-163.4029109,-6.79360744
4892,-165.050922,-6.07051598
4893,-238.921611,-4.97810388
4894,-140.8632991,-3.77050538
4895,-80.72437947,-2.49675858
4896,-56.56202837,-1.90558598
4897,-61.75434029,-1.78925755
4898,-56.61278966,-1.84457683
4899,-81.49486921,-2.27533023
4900,-132.5606691,-4.09251243
4901,-237.3674436,-7.46814463
4902,-322.8015883,-8.3968937
4903,-247.5611044,-8.15953996
4904,-182.4166548,-7.41726081
4905,-145.8434324,-6.55766208
4906,-109.3805912,-5.76711211
4907,-106.235946,-5.12573531
4908,-108.268807,-4.7411757
4909,-107.0810961,-4.36135854
4910,-105.3224063,-4.40170464
4911,-82.46475444,-4.80827538
4912,-123.432957,-5.72175986
4913,-220.7004516,-6.57079222
4914,-165.0450419,-6.70184339
4915,-165.0185507,-6.21346146
4916,-240.868996,-5.61775949
4917,-186.4645325,-4.62368258
4918,-104.512018,-3.55398612
4919,-77.02830539,-2.44513728
4920,-60.91335583,-1.94244351
4921,-56.57269272,-1.8171296
4922,-61.78049617,-1.88549181
4923,-76.3858539,-2.30293083
4924,-138.091993,-4.11452881
4925,-236.1375765,-7.48819723
4926,-323.4232265,-8.41206117
4927,-242.9024044,-8.17232698
4928,-184.6178558,-7.43873714
4929,-144.1924421,-6.57756272
4930,-110.5365215,-5.79448185
4931,-111.2275601,-5.17739721
4932,-110.2132767,-4.81342383
4933,-105.5866057,-4.45232595
4934,-107.4911169,-4.49019325
4935,-79.427695,-4.91790644
4936,-124.8713578,-5.84269268
4937,-221.3664701,-6.68995552
4938,-168.3663208,-6.82517061
4939,-166.8467707,-6.30919005
4940,-241.848992,-5.68406773
4941,-183.3184418,-4.70237101
4942,-109.0357415,-3.64466118
4943,-80.77318075,-2.52197034
4944,-57.46378427,-2.01508831
4945,-61.01986065,-1.89508391
4946,-56.67641603,-1.94767785
4947,-81.67165948,-2.36905583
4948,-132.5645499,-4.17340059
4949,-238.9639126,-7.53976822
4950,-327.0147787,-8.46000919
4951,-245.2458401,-8.22088987
4952,-186.8639258,-7.48175819
4953,-148.4997342,-6.61930152
4954,-110.172555,-5.83357306
4955,-111.4345551,-5.21681969
4956,-114.0642875,-4.85613945
4957,-107.755437,-4.49269477
4958,-113.2354932,-4.53600826
4959,-78.42798675,-4.97340954
4960,-124.8768131,-5.91257607
4961,-223.277749,-6.76863382
4962,-171.7371716,-6.90806562
4963,-169.9693492,-6.3817993
4964,-246.6224336,-5.75483689
4965,-186.1755266,-4.77055006
4966,-111.3944147,-3.70982624
4967,-81.93670139,-2.59184576
4968,-68.75106932,-2.08696242
4969,-84.50176583,-1.96489896
4970,-78.40660418,-2.0105145
4971,-101.9203384,-2.42903769
4972,-153.5974976,-4.23589099
4973,-264.8102369,-7.60310489
4974,-347.5228127,-8.52237636
4975,-251.1415151,-8.27657481
4976,-188.2696011,-7.5309876
4977,-146.2463487,-6.6600129
4978,-107.9514944,-5.85972483
4979,-111.088774,-5.22699109
4980,-109.5524633,-4.84857272
4981,-104.709634,-4.47121282
4982,-107.3375048,-4.50246448
4983,-79.31852534,-4.92399143
4984,-124.230953,-5.82969678
4985,-220.2387031,-6.67774876
4986,-165.7369989,-6.80650124
4987,-163.9317219,-6.29011754
4988,-240.0971328,-5.66830678
4989,-185.1789384,-4.6890135
4990,-107.3030436,-3.63509285
4991,-76.13469303,-2.52298803
4992,-62.15090225,-2.0273099
4993,-56.61575254,-1.89814827
4994,-65.97305779,-1.96057353
4995,-90.24203086,-2.3810234
4996,-156.4996291,-4.19184498
4997,-257.4793181,-7.56333739
4998,-342.1682423,-8.48764321
4999,-259.4768316,-8.25436438
5000,-192.8752188,-7.51631299
5001,-150.1138438,-6.6571899
5002,-113.1987152,-5.86994987
5003,-113.1794943,-5.25418855
5004,-109.1349499,-4.89279098
5005,-111.7180865,-4.53106774
5006,-107.4626779,-4.57188445
5007,-82.74586934,-5.00031643
5008,-123.6076356,-5.92257411
5009,-221.1464797,-6.77239634
5010,-164.6022206,-6.90123402
5011,-166.7078417,-6.38801416
5012,-245.6622361,-5.76458504
5013,-182.2197943,-4.77984211
5014,-111.8880445,-3.71868704
5015,-77.33757611,-2.59838005
5016,-60.92809872,-2.14424441
5017,-57.44061476,-1.99804505
5018,-63.50760498,-2.05309926
5019,-91.97980566,-2.52302325
5020,-114.1386344,-4.48463257
5021,-166.7364533,-8.16504054
5022,-270.7151296,-9.96510103
5023,-357.4330468,-9.3338965
5024,-255.5977811,-9.14395098
5025,-191.3182662,-11.26388052
5026,-153.503537,-7.24333549
5027,-115.4210716,-5.6798545
5028,-112.1092077,-5.25098626
5029,-111.2327419,-4.84244005
5030,-107.3587756,-4.86878771
5031,-83.48219909,-5.36680853
5032,-109.0459548,-6.36680518
5033,-126.0651709,-7.34339787
5034,-163.2653615,-7.54278117
5035,-164.2162312,-6.99744976
5036,-163.9449909,-6.27233299
5037,-241.9526707,-5.17404962
5038,-148.3648001,-3.9591819
5039,-76.15613294,-2.67373722
5040,-61.8472652,-2.12145539
5041,-56.60109635,-1.97630929
5042,-61.89349756,-2.03659645
5043,-78.51460113,-2.4982206
5044,-108.4571397,-4.46983215
5045,-145.8355983,-8.14504148
5046,-247.4710121,-9.18494999
5047,-335.8298208,-8.97727084
5048,-240.359995,-8.18219751
5049,-182.9592284,-8.60270101
5050,-148.3212786,-6.34248475
5051,-109.5799249,-5.65896271
5052,-110.5117725,-5.23365495
5053,-104.6016292,-4.8247724
5054,-107.969247,-4.85456633
5055,-80.77285958,-5.34955433
5056,-108.8048947,-6.35169593
5057,-125.8281707,-7.33356909
5058,-163.2780311,-7.53523902
5059,-164.0124566,-6.98980714
5060,-164.2368565,-6.26624344
5061,-237.0516575,-5.17376466
5062,-148.5460394,-3.95818515
5063,-76.25115356,-2.67288666
5064,-71.37346213,-2.09067437
5065,-92.59500003,-1.97070758
5066,-109.2269676,-2.02439132
5067,-118.507004,-3.17472539
5068,-186.7163633,-7.29635714
5069,-281.1701932,-10.90066029
5070,-344.376445,-11.68560976
5071,-254.6370455,-11.52644536
5072,-183.2256759,-8.5681838
5073,-147.4479595,-8.2730532
5074,-110.4686904,-5.86709636
5075,-105.0929293,-5.23841108
5076,-110.1603598,-4.8629328
5077,-103.635369,-4.50258187
5078,-109.3128491,-4.52686623
5079,-77.95470108,-4.94293125
5080,-121.723683,-5.878012
5081,-217.6914588,-6.73123707
5082,-162.9854636,-6.86548795
5083,-160.891966,-6.35040289
5084,-238.7237302,-5.73663216
5085,-182.4523036,-4.76353785
5086,-102.8579641,-3.71423922
5087,-77.93187355,-2.60155813
5088,-66.07029188,-2.0949753
5089,-68.3376323,-1.96388838
5090,-77.60788825,-2.01885319
5091,-103.3921869,-3.24208349
5092,-161.3953371,-6.71826658
5093,-266.2708661,-10.71640242
5094,-337.914307,-11.43301942
5095,-247.0893349,-10.77213273
5096,-185.1478265,-9.67048171
5097,-144.2745729,-8.37986929
5098,-107.508005,-5.87386503
5099,-109.9186421,-5.25112215
5100,-108.6710806,-4.88834905
5101,-106.8346386,-4.52577087
5102,-104.1830871,-4.55787294
5103,-82.45033539,-4.98031877
5104,-122.3735727,-5.90437055
5105,-217.3205185,-6.74563493
5106,-161.596218,-6.87664387
5107,-161.4497725,-6.35995253
5108,-237.21368,-5.73502975
5109,-177.7103064,-4.75442877
5110,-102.2827645,-3.69542623
5111,-80.57704581,-2.57780431
5112,-57.41604856,-2.07190218
5113,-60.93716249,-1.94093802
5114,-57.43453083,-1.99872001
5115,-80.6997424,-2.41094338
5116,-133.1411006,-4.21700486
5117,-237.4625386,-7.58141236
5118,-319.9426199,-8.50916323
5119,-240.5641963,-8.26141502
5120,-181.5641309,-7.51630983
5121,-146.3210464,-6.63314254
5122,-109.7109958,-5.83978236
5123,-109.2034878,-5.21540812
5124,-105.2473766,-4.84122668
5125,-107.5128844,-4.4630138
5126,-104.8049719,-4.49603069
5127,-82.41137402,-4.91872993
5128,-119.0636482,-5.85633697
5129,-217.7022335,-6.71107858
5130,-165.5947904,-6.84160527
5131,-161.3698338,-6.34707732
5132,-235.6122575,-5.7093738
5133,-180.8497522,-4.73978123
5134,-102.6665575,-3.69949431
5135,-76.94487018,-2.57795179
5136,-61.15287029,-2.05911874
5137,-57.48825098,-1.92663129
5138,-61.02066773,-1.98428126
5139,-77.01037267,-2.40583618
5140,-137.1742626,-4.20793539
5141,-233.6657486,-7.56747169
5142,-318.957124,-8.48610231
5143,-246.2461912,-8.24965749
5144,-182.9382363,-7.5141767
5145,-147.2443949,-6.65132974
5146,-108.4356655,-5.86311911
5147,-109.3191346,-5.24685573
5148,-110.4270584,-4.87894338
5149,-105.7840519,-4.51528022
5150,-104.1972156,-4.54494461
5151,-82.47125365,-4.97060842
5152,-123.3882227,-5.89378659
5153,-218.7502911,-6.73833142
5154,-163.1764558,-6.86777113
5155,-162.7400901,-6.35220768
5156,-241.200387,-5.73161442
5157,-178.8117772,-4.75382742
5158,-105.8202664,-3.69665917
5159,-80.6278142,-2.576876
5160,-57.42415521,-2.07854303
5161,-61.19960597,-1.95047337
5162,-60.64669191,-2.00950723
5163,-83.36382214,-2.43100044
5164,-142.7956614,-4.23115985
5165,-242.8370877,-7.59318315
5166,-323.1954404,-8.51015826
5167,-243.4097344,-8.26780796
5168,-182.2074476,-7.53086986
5169,-147.1523967,-6.65900933
5170,-111.0131063,-5.86497577
5171,-105.6546427,-5.2446777
5172,-110.4174916,-4.86898786
5173,-104.1104565,-4.5084269
5174,-109.563526,-4.53886827
5175,-77.96080996,-4.97077641
5176,-122.7611785,-5.89042849
5177,-219.0973963,-6.74811515
5178,-163.5672798,-6.88342326
