,commercial
7166,-238.7466278
7167,-143.4569996
7168,-140.8958329
7169,-216.8569819
7170,-237.5999853
7171,-267.4727094
7172,-265.9819077
7173,-246.7636207
7174,-180.4936716
7175,-153.6789607
7176,-134.6662919
7177,-125.0868181
7178,-121.1550645
7179,-124.3009875
7180,-146.514059
7181,-227.3914283
7182,-264.1806563
7183,-221.4429364
7184,-187.3780981
7185,-151.9269541
7186,-136.8506939
7187,-141.4982922
7188,-253.3662859
7189,-147.6385029
7190,-98.24268451
7191,-117.3984851
7192,-150.3156962
7193,-211.4872321
7194,-222.6833205
7195,-250.0582029
7196,-266.658261
7197,-216.0667029
7198,-151.6785508
7199,-127.6151257
7200,-112.4257331
7201,-101.3718291
7202,-97.30197001
7203,-100.3974412
7204,-112.4915273
7205,-139.5666756
7206,-201.0776737
7207,-260.8046928
7208,-263.8965314
7209,-255.4062805
7210,-264.8194041
7211,-179.5158047
7212,-234.0077831
7213,-229.9917253
7214,-224.9040065
7215,-204.4563304
7216,-198.5302055
7217,-197.8330237
7218,-213.8264834
7219,-247.3583463
7220,-267.6310062
7221,-265.046596
7222,-201.7481224
7223,-161.4947789
7224,-141.1746708
7225,-123.842353
7226,-118.5092256
7227,-123.7507076
7228,-129.15386
7229,-153.4764795
7230,-217.9199415
7231,-263.3248286
7232,-265.1064587
7233,-215.2420073
7234,-203.4428053
7235,-265.6113464
7236,-268.0277142
7237,-266.3155024
7238,-246.1982147
7239,-239.6119287
7240,-168.6489815
7241,-176.8888751
7242,-246.7879566
7243,-267.5434347
7244,-266.5590771
7245,-264.5417197
7246,-201.6594037
7247,-159.6182602
7248,-133.6340811
7249,-122.9886105
7250,-113.6154609
7251,-116.7420758
7252,-142.5695073
7253,-217.0318356
7254,-262.8733161
7255,-211.17828
7256,-179.4616099
7257,-145.6080426
7258,-130.1500395
7259,-127.478462
7260,-129.170325
7261,-131.9159318
7262,-134.445489
7263,-137.3614392
7264,-168.5083957
7265,-220.2295827
7266,-221.0336595
7267,-241.991996
7268,-263.4766837
7269,-221.3376163
7270,-155.8594183
7271,-132.9046359
7272,-118.6042155
7273,-112.0824854
7274,-106.853426
7275,-108.9627129
7276,-130.5790196
7277,-202.4996635
7278,-260.6294683
7279,-200.149387
7280,-170.7096073
7281,-138.4763237
7282,-121.3947304
7283,-118.9518834
7284,-128.5095619
7285,-131.9698317
7286,-158.0227891
7287,-140.8671295
7288,-159.7212166
7289,-209.3262702
7290,-215.1228922
7291,-236.5875373
7292,-262.7161669
7293,-212.1000614
7294,-149.6596547
7295,-125.7506725
7296,-108.2482635
7297,-99.52336752
7298,-95.52170518
7299,-98.55510429
7300,-118.3926745
7301,-188.8237959
7302,-248.4554242
7303,-194.9988773
7304,-198.8806041
7305,-200.276678
7306,-214.7997838
7307,-241.3620348
7308,-268.0841523
7309,-273.0713691
7310,-262.855914
7311,-174.949778
7312,-193.7250661
7313,-239.1641348
7314,-238.8631877
7315,-258.2129887
7316,-264.4762819
7317,-232.8626863
7318,-165.3204662
7319,-136.7610863
7320,-119.926078
7321,-111.7617838
7322,-105.283575
7323,-108.7354874
7324,-129.4533452
7325,-199.0154084
7326,-256.8934401
7327,-203.8385486
7328,-211.7458864
7329,-209.168936
7330,-205.5145098
7331,-178.4890021
7332,-159.3723314
7333,-151.2805367
7334,-147.3780697
7335,-149.7508599
7336,-175.457338
7337,-220.8259545
7338,-218.2571893
7339,-236.3594794
7340,-262.7951653
7341,-211.0331908
7342,-146.1096402
7343,-120.736848
7344,-105.1848491
7345,-97.98350147
7346,-93.84001349
7347,-97.16529954
7348,-118.8792045
7349,-191.1166327
7350,-251.9279471
7351,-193.8052375
7352,-169.1914887
7353,-141.7717381
7354,-121.6307782
7355,-118.6736121
7356,-118.420069
7357,-116.5285967
7358,-114.2773156
7359,-115.7873229
7360,-139.662459
7361,-190.7407837
7362,-198.791331
7363,-217.6543273
7364,-249.0827173
7365,-185.5451993
7366,-126.2146482
7367,-112.8090791
7368,-102.1899143
7369,-95.4976298
7370,-93.65366631
7371,-96.98609883
7372,-99.04335713
7373,-121.8648413
7374,-179.5855105
7375,-248.0470029
7376,-217.4282524
7377,-161.1208654
7378,-159.0544111
7379,-181.2391446
7380,-224.6982233
7381,-232.3347314
7382,-224.6666425
7383,-200.3875623
7384,-184.9962961
7385,-197.6646289
7386,-224.8313414
7387,-241.1758275
7388,-241.8210901
7389,-232.9332641
7390,-168.6004585
7391,-129.1171582
7392,-111.642869
7393,-102.1200679
7394,-96.85154797
7395,-99.03684644
7396,-103.7168067
7397,-125.7543607
7398,-182.9623796
7399,-254.6075134
7400,-232.0847378
7401,-200.1122917
7402,-205.1641193
7403,-159.1295135
7404,-156.4671292
7405,-154.9124924
7406,-146.7458208
7407,-140.0630641
7408,-155.2604666
7409,-183.6179594
7410,-215.7075194
7411,-236.9693617
7412,-238.7024931
7413,-222.0467326
7414,-158.5705701
7415,-124.0127352
7416,-112.7371438
7417,-100.8153394
7418,-95.21697665
7419,-93.07366707
7420,-101.6855601
7421,-129.9902244
7422,-199.9746637
7423,-259.8694736
7424,-207.518945
7425,-275.4173849
7426,-290.2713325
7427,-294.1852587
7428,-299.9174722
7429,-298.2270465
7430,-313.0315743
7431,-310.4406653
7432,-232.777615
7433,-213.2083103
7434,-223.9400519
7435,-167.1862283
7436,-179.5487561
7437,-247.3671023
7438,-263.4030866
7439,-168.1900307
7440,-82.95978466
7441,-92.31527457
7442,-96.93515305
7443,-96.95043908
7444,-103.2526399
7445,-127.7001717
7446,-199.4523622
7447,-259.5998661
7448,-205.2080855
7449,-179.9888124
7450,-188.8106357
7451,-280.7898674
7452,-274.5354563
7453,-301.7715378
7454,-305.8117585
7455,-305.0928963
7456,-253.7100166
7457,-191.6725289
7458,-224.1593182
7459,-187.5323486
7460,-195.2229626
7461,-258.8443223
7462,-221.9100385
7463,-161.7947007
7464,-139.248739
7465,-125.4120087
7466,-120.4033614
7467,-117.9429
7468,-122.4203709
7469,-141.547983
7470,-215.3228975
7471,-262.8146451
7472,-204.953506
7473,-170.3895532
7474,-143.8051716
7475,-133.3076447
7476,-221.903084
7477,-259.4569174
7478,-186.8177585
7479,-96.61495466
7480,-70.17219214
7481,-115.9707303
7482,-179.1074106
7483,-196.9494731
7484,-225.6595547
7485,-262.0817888
7486,-214.9256313
7487,-149.3096884
7488,-115.0554177
7489,-98.6059852
7490,-91.23110303
7491,-89.1474502
7492,-95.08572751
7493,-118.3774426
7494,-191.3639071
7495,-247.6589928
7496,-181.5745226
7497,-150.9376354
7498,-127.3774925
7499,-113.6280882
7500,-111.2468481
7501,-110.9299004
7502,-186.4179676
7503,-220.127012
7504,-143.7995959
7505,-173.8347452
7506,-123.9851088
7507,-143.5211419
7508,-181.8707049
7509,-226.3370109
7510,-184.6933315
7511,-129.56154
7512,-112.8450474
7513,-105.4514927
7514,-100.8487138
7515,-97.46821015
7516,-103.3603019
7517,-125.1565262
7518,-194.9572915
7519,-257.4929357
7520,-229.2186594
7521,-222.9717876
7522,-178.9349748
7523,-141.2002994
7524,-117.0346618
7525,-105.6498601
7526,-102.0141646
7527,-106.377212
7528,-115.0999747
7529,-148.6098846
7530,-197.8721846
7531,-198.3373054
7532,-219.1644371
7533,-253.984123
7534,-202.4319762
7535,-144.9249535
7536,-125.5081453
7537,-114.527208
7538,-107.1903651
7539,-103.9619215
7540,-110.0691331
7541,-116.0117721
7542,-136.8979042
7543,-199.6003383
7544,-263.3151333
7545,-213.1359086
7546,-160.6070049
7547,-143.9081786
7548,-206.2118578
7549,-181.2278803
7550,-201.8968253
7551,-222.6482008
7552,-217.9505783
7553,-246.4870999
7554,-271.5603637
7555,-266.2451362
7556,-263.6911816
7557,-266.6045695
7558,-269.9939902
7559,-192.5946357
7560,-72.81777519
7561,-89.59928419
7562,-90.98543299
7563,-90.60733135
7564,-94.14079434
7565,-102.6937815
7566,-127.0687466
7567,-187.7729195
7568,-255.0502466
7569,-206.7422153
7570,-159.6528779
7571,-133.0711286
7572,-110.0061567
7573,-105.4627921
7574,-104.8424013
7575,-104.5692405
7576,-110.1860581
7577,-133.9670462
7578,-158.1704422
7579,-193.3344146
7580,-219.4737015
7581,-223.7387684
7582,-220.5598139
7583,-162.1281258
7584,-121.9002403
7585,-95.14048145
7586,-87.67878894
7587,-94.66193433
7588,-102.112196
7589,-124.5007528
7590,-195.6716198
7591,-255.370342
7592,-196.7461457
7593,-172.433462
7594,-136.3731733
7595,-118.5183855
7596,-115.4035098
7597,-114.3902224
7598,-113.6750558
7599,-113.4168158
7600,-115.3527817
7601,-148.278614
7602,-198.0844636
7603,-198.7387853
7604,-214.5414055
7605,-251.7094086
7606,-207.8255485
7607,-151.2512482
7608,-129.4644567
7609,-116.9065186
7610,-111.757051
7611,-108.8154482
7612,-117.0559906
7613,-133.7042626
7614,-204.9687734
7615,-261.0514251
7616,-218.780489
7617,-225.1491885
7618,-238.0212395
7619,-270.3323536
7620,-252.9842067
7621,-240.5627164
7622,-185.5845261
7623,-162.8428213
7624,-152.6061606
7625,-177.4255488
7626,-229.6066079
7627,-233.9797127
7628,-254.588649
7629,-264.1419761
7630,-235.7796046
7631,-171.8978134
7632,-146.7890267
7633,-129.302989
7634,-122.5552813
7635,-120.0217994
7636,-124.2135769
7637,-146.3095288
7638,-222.3208538
7639,-262.9940683
7640,-219.7658168
7641,-189.9488158
7642,-155.96317
7643,-143.4991837
7644,-135.4057433
7645,-132.2768314
7646,-219.2068663
7647,-217.4976564
7648,-127.464624
7649,-116.9334448
7650,-181.7134273
7651,-197.5036049
7652,-224.9260622
7653,-261.4262295
7654,-220.0531955
7655,-162.2428702
7656,-140.9134522
7657,-126.8464253
7658,-119.3056129
7659,-115.8137982
7660,-118.9060763
7661,-139.9885207
7662,-213.3104586
7663,-262.913793
7664,-226.2486423
7665,-195.5806296
7666,-156.3585371
7667,-136.4833213
7668,-120.9935775
7669,-121.8015942
7670,-116.3593744
7671,-108.6030568
7672,-109.1013287
7673,-138.6286092
7674,-195.695991
7675,-198.5713227
7676,-218.2936681
7677,-252.1718185
7678,-192.2062054
7679,-133.6856463
7680,-122.1159018
7681,-111.671275
7682,-96.00262234
7683,-92.25701618
7684,-101.8902962
7685,-124.4600218
7686,-195.6568563
7687,-256.7852351
7688,-202.8388284
7689,-191.9971128
7690,-156.999908
7691,-132.1179197
7692,-137.4736672
7693,-137.1836168
7694,-125.591994
7695,-122.4567895
7696,-122.9760399
7697,-154.1447287
7698,-200.4164754
7699,-199.419938
7700,-217.2097273
7701,-248.5461522
7702,-195.4779524
7703,-137.437724
7704,-113.9466833
7705,-99.43005621
7706,-92.60224346
7707,-91.32243972
7708,-95.08243079
7709,-100.0276257
7710,-121.5875622
7711,-183.5613804
7712,-261.6390369
7713,-252.308438
7714,-229.6598339
7715,-195.2842019
7716,-196.6021156
7717,-173.4060458
7718,-173.4349244
7719,-159.1890288
7720,-144.4262651
7721,-162.8398856
7722,-193.7969844
7723,-226.4472624
7724,-245.3878601
7725,-246.5845513
7726,-239.4196427
7727,-178.3932047
7728,-142.9360842
7729,-124.6113668
7730,-114.0063171
7731,-111.6808807
7732,-117.2682232
7733,-122.9419317
7734,-148.9812524
7735,-209.2768317
7736,-262.5492822
7737,-233.5738388
7738,-177.3871242
7739,-155.5039963
7740,-139.1292467
7741,-132.2354709
7742,-131.0758751
7743,-132.5016026
7744,-126.7556275
7745,-146.131033
7746,-176.721043
7747,-212.0203749
7748,-235.0306625
7749,-236.8820847
7750,-231.834988
7751,-171.5867415
7752,-134.1518007
7753,-115.1079593
7754,-106.9080301
7755,-103.1299476
7756,-107.1065242
7757,-128.1998522
7758,-200.156238
7759,-259.5543018
7760,-191.9754971
7761,-149.1883431
7762,-125.3197812
7763,-115.5850764
7764,-108.6424605
7765,-105.9644656
7766,-100.4519228
7767,-103.4793892
7768,-96.87691309
7769,-121.818415
7770,-167.2375734
7771,-165.4550498
7772,-181.0981734
7773,-225.0270462
7774,-176.6776327
7775,-122.8136744
7776,-105.832216
7777,-93.21889618
7778,-88.17360484
7779,-86.24715272
7780,-90.38729697
7781,-113.6569771
7782,-181.9122987
7783,-238.6542807
7784,-185.3589884
7785,-166.8755596
7786,-144.0919843
7787,-134.9903678
7788,-135.7368266
7789,-134.0152314
7790,-130.4869839
7791,-130.4211252
7792,-121.3102187
7793,-143.6161225
7794,-188.6096196
7795,-187.2225461
7796,-203.4039231
7797,-237.8750375
7798,-190.5353435
7799,-133.3073821
7800,-113.4811777
7801,-100.4851345
7802,-94.0450411
7803,-91.50492109
7804,-95.44103669
7805,-117.1430449
7806,-186.9873764
7807,-247.1947604
7808,-189.8845235
7809,-159.8855134
7810,-127.0291997
7811,-111.9255485
7812,-107.1975556
7813,-104.8268728
7814,-100.1600741
7815,-104.5521553
7816,-106.1001635
7817,-134.2487089
7818,-179.9540746
7819,-179.552257
7820,-198.1189432
7821,-233.5446421
7822,-187.8573427
7823,-130.6806432
7824,-111.4936395
7825,-99.66220245
7826,-93.00649616
7827,-90.05847586
7828,-93.40310693
7829,-99.71841095
7830,-122.5185192
7831,-183.5444134
7832,-258.8379812
7833,-209.8403962
7834,-152.5689074
7835,-133.0599418
7836,-118.7627873
7837,-123.8255314
7838,-125.4112058
7839,-116.8375509
7840,-111.3897325
7841,-132.0650393
7842,-161.6784395
7843,-193.6095867
7844,-214.1344982
7845,-216.9944847
7846,-214.0318917
7847,-158.4557093
7848,-122.0225174
7849,-103.8818237
7850,-98.8035264
7851,-95.42928044
7852,-99.01296085
7853,-122.3586297
7854,-193.8118061
7855,-250.9705187
7856,-184.9112809
7857,-146.4703582
7858,-122.7989737
7859,-111.199028
7860,-111.5594374
7861,-108.8804157
7862,-112.1387156
7863,-111.1520391
7864,-111.8453499
7865,-143.6253511
7866,-194.3297346
7867,-195.2234963
7868,-214.2649058
7869,-249.9056794
7870,-200.7275562
7871,-145.219517
7872,-124.582598
7873,-108.4551042
7874,-90.15515441
7875,-84.49235166
7876,-88.23440988
7877,-92.67134182
7878,-124.4580079
7879,-186.9605532
7880,-248.7948755
7881,-189.1909378
7882,-148.107694
7883,-123.1825651
7884,-109.3397868
7885,-113.5825444
7886,-110.1074913
7887,-104.0681337
7888,-100.271816
7889,-120.8853423
7890,-150.0985554
7891,-182.5981621
7892,-199.2178556
7893,-203.8887775
7894,-203.5502909
7895,-148.4160177
7896,-115.9267825
7897,-101.3844827
7898,-94.09189372
7899,-90.23198931
7900,-95.18898744
7901,-102.2811914
7902,-125.1405055
7903,-183.2900475
7904,-252.3667996
7905,-202.73107
7906,-147.340639
7907,-125.9822625
7908,-109.906848
7909,-107.2022125
7910,-111.6594984
7911,-107.3824836
7912,-102.1139049
7913,-121.5403206
7914,-148.6763945
7915,-178.5153318
7916,-197.8887918
7917,-200.4900653
7918,-196.6420971
7919,-141.2792891
7920,-107.7073058
7921,-90.06620176
7922,-83.42405498
7923,-79.99965347
7924,-84.36266701
7925,-106.3793766
7926,-178.3055129
7927,-236.1950234
7928,-176.6020852
7929,-152.4208445
7930,-126.8125481
7931,-103.3265809
7932,-101.6842594
7933,-101.1508597
7934,-74.54748286
7935,-57.64952461
7936,-102.643315
7937,-150.2080572
7938,-187.2451604
7939,-176.6254681
7940,-192.2445186
7941,-226.7024259
7942,-180.5366401
7943,-126.788359
7944,-106.0850661
7945,-93.12159535
7946,-89.93057888
7947,-87.41119256
7948,-88.57562376
7949,-108.715105
7950,-177.4014121
7951,-234.7055254
7952,-182.3235331
7953,-181.9491472
7954,-190.9485193
7955,-208.7024422
7956,-224.984519
7957,-246.8469693
7958,-242.2074863
7959,-142.0886998
7960,-86.90123593
7961,-202.6445311
7962,-228.4813846
7963,-214.6739959
7964,-228.211414
7965,-261.0879371
7966,-212.0144066
7967,-152.8203869
7968,-130.3927099
7969,-114.6025483
7970,-104.4579
7971,-98.21039615
7972,-101.6172461
7973,-121.8469933
7974,-191.2726089
7975,-252.6938129
7976,-202.1844928
7977,-180.1699579
7978,-171.4817523
7979,-164.2880222
7980,-249.6305526
7981,-135.722974
7982,-90.61459144
7983,-218.8955105
7984,-152.769816
7985,-91.99997802
7986,-158.0125202
7987,-183.429367
7988,-219.155332
7989,-261.456005
7990,-215.2744784
7991,-144.3261016
7992,-114.0126113
7993,-107.7593859
7994,-102.8839659
7995,-99.5754553
7996,-103.8082606
7997,-126.2939749
7998,-193.9972278
7999,-242.9186046
8000,-188.7783572
8001,-160.3200683
8002,-137.3979909
8003,-183.6410587
8004,-208.3118371
8005,-159.9624383
8006,-144.6415306
8007,-132.5059099
8008,-131.132466
8009,-164.8846511
8010,-212.7387406
8011,-208.4972435
8012,-224.5867699
8013,-258.5992212
8014,-203.2957655
8015,-143.9773995
8016,-123.8043488
8017,-109.3075541
8018,-102.7643306
8019,-99.56996474
8020,-103.6459683
8021,-125.819779
8022,-197.8510771
8023,-257.2058585
8024,-194.5021338
8025,-163.1354105
8026,-129.2864684
8027,-109.9488743
8028,-104.3096318
8029,-103.1214821
8030,-100.1954057
8031,-98.68691861
8032,-101.2185175
8033,-132.6238389
8034,-181.0569466
8035,-182.3634244
8036,-204.7476256
8037,-241.9667738
8038,-193.9295111
8039,-139.5470902
8040,-115.435332
8041,-105.5251707
8042,-98.07237233
8043,-87.75479284
8044,-91.00562837
8045,-97.7882788
8046,-124.2119443
8047,-183.3042676
8048,-253.7630358
8049,-198.0491385
8050,-151.2895822
8051,-176.6938912
8052,-173.8460133
8053,-191.175932
8054,-196.9844234
8055,-154.7530106
8056,-130.699973
8057,-143.5010393
8058,-168.0624802
8059,-195.8473189
8060,-211.5626787
8061,-212.2768877
8062,-207.8546403
8063,-150.2904588
8064,-114.433646
8065,-97.62134296
8066,-90.20016184
8067,-84.83724178
8068,-87.65855723
8069,-93.42890419
8070,-117.6215672
8071,-178.1321322
8072,-250.4937215
8073,-214.9083949
8074,-162.9668721
8075,-140.2039657
8076,-119.4000119
8077,-114.8074089
8078,-112.2184781
8079,-108.3284711
8080,-104.59729
8081,-125.0976229
8082,-154.3157302
8083,-186.3912988
8084,-207.6505913
8085,-206.5513096
8086,-201.0881521
8087,-145.761642
8088,-111.3391101
8089,-91.76411106
8090,-81.20104409
8091,-77.38825969
8092,-82.25987964
8093,-104.5141508
8094,-174.4698997
8095,-233.5991013
8096,-194.7580237
8097,-189.8083083
8098,-150.044779
8099,-186.5265477
8100,-234.3606057
8101,-235.1777195
8102,-199.8139833
8103,-122.0932547
8104,-88.14096979
8105,-188.1045898
8106,-240.2227669
8107,-213.508277
8108,-224.2928918
8109,-256.6116615
8110,-195.6681531
8111,-130.8713755
8112,-107.9128516
8113,-102.9880358
8114,-98.5147877
8115,-94.50835031
8116,-98.40737308
8117,-121.1363032
8118,-191.808956
8119,-249.6634811
8120,-192.5465051
8121,-161.0440115
8122,-126.2260733
8123,-111.8970744
8124,-114.0554658
8125,-134.1122752
8126,-119.0150577
8127,-110.2524634
8128,-109.5072637
8129,-139.6660439
8130,-183.787435
8131,-183.3378778
8132,-198.9135806
8133,-222.1991031
8134,-173.7654193
8135,-117.2167382
8136,-96.09777779
8137,-84.10304816
8138,-88.49391253
8139,-88.64811038
8140,-93.64165867
8141,-115.6037753
8142,-185.9103316
8143,-236.6541661
8144,-179.2904429
8145,-147.5917198
8146,-131.5268397
8147,-113.6540257
8148,-106.5882094
8149,-112.866721
8150,-133.3575574
8151,-116.2286787
8152,-107.5180768
8153,-137.0075871
8154,-182.471465
8155,-180.4434784
8156,-198.7754696
8157,-234.1283801
8158,-188.0162832
8159,-130.6176023
8160,-108.0967561
8161,-94.68428999
8162,-87.06895138
8163,-72.7569582
8164,-78.57960291
8165,-108.9399959
8166,-179.2896
8167,-239.7692847
8168,-193.5858815
8169,-172.5935098
8170,-141.5331903
8171,-122.7932269
8172,-107.2565005
8173,-104.4129793
8174,-119.2284443
8175,-109.055547
8176,-104.5044042
8177,-133.3870875
8178,-176.4009962
8179,-175.3406803
8180,-192.4467884
8181,-228.3877658
8182,-184.6585442
8183,-129.1143186
8184,-106.9913703
8185,-93.40332471
8186,-88.69890799
8187,-86.62358581
8188,-89.27750096
8189,-110.4840846
8190,-180.5163226
8191,-236.7351571
8192,-176.6939606
8193,-151.2625666
8194,-115.4205557
8195,-100.1124219
8196,-102.0024747
8197,-102.7018486
8198,-99.56392422
8199,-96.72600152
8200,-93.01405596
8201,-112.7124073
8202,-156.2532573
8203,-164.5797903
8204,-185.5515242
8205,-221.6620291
8206,-172.3807508
8207,-106.2485494
8208,-99.14906665
8209,-91.13047096
8210,-81.87833563
8211,-82.59855905
8212,-85.233543
8213,-80.42400926
8214,-113.0366327
8215,-173.1422149
8216,-244.3083
8217,-191.4375387
8218,-156.6990828
8219,-144.0434333
8220,-170.2957809
8221,-195.7855575
8222,-193.9054612
8223,-145.1128805
8224,-120.8214195
8225,-137.0456536
8226,-163.3729024
8227,-194.1806407
8228,-216.9512489
8229,-220.0599387
8230,-214.9367819
8231,-158.3600511
8232,-125.0018059
8233,-109.5782382
8234,-100.7965161
8235,-96.36167488
8236,-100.3693464
8237,-106.6811816
8238,-129.7005286
8239,-186.4868788
8240,-250.7536716
8241,-202.9423305
8242,-148.1502813
8243,-129.363535
8244,-113.5542879
8245,-110.4648648
8246,-108.8661962
8247,-104.0219408
8248,-101.9465932
8249,-122.3004267
8250,-151.202488
8251,-183.7048117
8252,-204.6691842
8253,-208.1221532
8254,-206.6496281
8255,-152.4590495
8256,-119.5337387
8257,-103.2886394
8258,-97.12426482
8259,-94.85288153
8260,-100.2439328
8261,-121.9988295
8262,-192.2487276
8263,-253.6722462
8264,-193.4413136
8265,-163.4106689
8266,-130.2950562
8267,-115.9401045
8268,-126.7214955
8269,-127.9542065
8270,-118.5039179
8271,-112.7798925
8272,-113.9556978
8273,-146.8454837
8274,-194.4677938
8275,-196.1507091
8276,-214.9056196
8277,-250.778885
8278,-203.9271136
8279,-146.173836
8280,-124.2698792
8281,-108.7563066
8282,-98.52531936
8283,-88.53490029
8284,-92.21792919
8285,-113.4972752
8286,-183.3298304
8287,-241.4853528
8288,-177.8708518
8289,-148.53317
8290,-113.7510022
8291,-98.58274164
8292,-102.1597885
8293,-122.5901834
8294,-138.1913819
8295,-104.7293179
8296,-96.20828159
8297,-132.664759
8298,-176.2124465
8299,-173.8061103
8300,-189.8557884
8301,-224.8668484
8302,-178.4348888
8303,-121.503785
8304,-101.1516931
8305,-87.97135518
8306,-82.2418995
8307,-79.83524502
8308,-84.61114082
8309,-106.6700727
8310,-176.010254
8311,-232.0301964
8312,-170.0073495
8313,-144.6684848
8314,-109.1375995
8315,-93.61113806
8316,-92.20288068
8317,-92.51394862
8318,-97.90132472
8319,-90.88007176
8320,-89.27589391
8321,-114.2731689
8322,-148.6443277
8323,-157.5284461
8324,-180.8094175
8325,-217.1245837
8326,-172.313887
8327,-116.9218968
8328,-96.53467239
8329,-85.54975708
8330,-80.87119352
8331,-78.53535248
8332,-81.81784464
8333,-102.2225779
8334,-173.5932867
8335,-231.1497898
8336,-169.5094416
8337,-138.748474
8338,-105.4575889
8339,-89.49312227
8340,-88.59369846
8341,-89.94375624
8342,-90.78353975
8343,-89.98410164
8344,-90.70561276
8345,-122.6131381
8346,-168.8943222
8347,-168.3209841
8348,-188.4493289
8349,-225.2043629
8350,-180.8067463
8351,-128.023946
8352,-109.5032178
8353,-97.82211147
8354,-93.69261756
8355,-88.78644613
8356,-94.58826867
8357,-119.1453374
8358,-189.3493066
8359,-247.6368547
8360,-183.4634881
8361,-146.023022
8362,-111.0618399
8363,-93.02260488
8364,-89.66149413
8365,-88.97797706
8366,-87.95453135
8367,-95.8592216
8368,-101.3151416
8369,-133.6054104
8370,-182.2148769
8371,-184.8832576
8372,-205.1729529
8373,-240.9233151
8374,-195.7659641
8375,-136.1735982
8376,-116.3778316
8377,-107.5340676
8378,-101.4685977
8379,-99.45872266
8380,-105.1339715
8381,-112.1678256
8382,-135.7694263
8383,-197.1988615
8384,-261.7644692
8385,-226.5737465
8386,-168.7090576
8387,-148.8064726
8388,-176.7805425
8389,-149.9627715
8390,-132.0614018
8391,-128.5913836
8392,-122.9981837
8393,-142.7828341
8394,-174.1671522
8395,-210.8193093
8396,-231.7694867
8397,-229.9316351
8398,-220.0388933
8399,-160.3702638
8400,-125.435583
8401,-106.2407806
8402,-94.37820392
8403,-91.98459641
8404,-99.31708608
8405,-106.4595052
8406,-131.0571488
8407,-191.4049796
8408,-257.3689883
8409,-203.722594
8410,-139.1572074
8411,-126.8562818
8412,-119.0050154
8413,-120.2820518
8414,-115.9809414
8415,-110.2462013
8416,-103.9881514
8417,-118.4259578
8418,-155.6030968
8419,-192.5688323
8420,-213.6559565
8421,-216.3989507
8422,-213.7789723
8423,-159.2981989
8424,-123.8601214
8425,-105.1804704
8426,-98.66421689
8427,-85.47519215
8428,-90.74657372
8429,-122.7601684
8430,-194.6195965
8431,-255.6945732
8432,-192.661315
8433,-161.3843291
8434,-127.6394529
8435,-117.1888164
8436,-114.1213817
8437,-112.7888796
8438,-110.470001
8439,-106.0100101
8440,-106.6883121
8441,-137.0492948
8442,-183.0040864
8443,-182.3472599
8444,-200.6599904
8445,-236.147059
8446,-189.9613684
8447,-133.1679768
8448,-111.9611376
8449,-98.87282573
8450,-91.79357882
8451,-88.37221329
8452,-93.42214101
8453,-115.7545335
8454,-185.1472278
8455,-242.2161746
8456,-179.8332455
8457,-150.282426
8458,-116.6143746
8459,-99.18886522
8460,-91.90611516
8461,-91.89201483
8462,-92.40242082
8463,-85.11292432
8464,-89.16497973
8465,-126.4563299
8466,-173.1481592
8467,-173.6860332
8468,-194.2396348
8469,-229.7265265
8470,-183.2957019
8471,-127.9540418
8472,-108.8576783
8473,-96.07602526
8474,-90.30607047
8475,-88.6035492
8476,-93.99194891
8477,-116.1791588
8478,-185.1551546
8479,-242.450721
8480,-179.9059736
8481,-157.9293072
8482,-156.6013896
8483,-127.9666965
8484,-112.4885527
8485,-106.6215772
8486,-105.1775473
8487,-103.3774048
8488,-103.6206021
8489,-134.1543827
8490,-179.5209133
8491,-179.8885997
8492,-197.805006
8493,-232.0421478
8494,-186.6087253
8495,-130.4428629
8496,-109.4142512
8497,-96.79746785
8498,-91.81081979
8499,-89.01694564
8500,-93.35804561
8501,-115.2156764
8502,-184.5725423
8503,-241.9640693
8504,-187.8939888
8505,-192.4133228
8506,-208.3856439
8507,-223.5963344
8508,-244.0318051
8509,-253.2487661
8510,-239.433924
8511,-174.5997417
8512,-145.3891515
8513,-165.6790185
8514,-207.0865987
8515,-202.9266304
8516,-219.3548109
8517,-253.1762047
8518,-205.0114502
8519,-146.8476449
8520,-123.2741373
8521,-107.7893791
8522,-100.1465075
8523,-96.48506634
8524,-100.2445552
8525,-121.4264938
8526,-190.8233212
8527,-246.9450617
8528,-183.2131729
8529,-154.9864498
8530,-122.418579
8531,-104.2567554
8532,-101.9760844
8533,-101.7553949
8534,-100.4263485
8535,-98.05478274
8536,-99.16725231
8537,-130.1969561
8538,-176.4765283
8539,-174.5759633
8540,-191.6363956
8541,-226.445417
8542,-180.7472988
8543,-125.1241328
8544,-105.439194
8545,-94.23231643
8546,-87.3045768
8547,-84.33700336
8548,-88.71789969
8549,-94.42366855
8550,-117.6118183
8551,-175.0350316
8552,-239.9261347
8553,-198.3158298
8554,-176.1398604
8555,-200.6118717
8556,-202.8510366
8557,-201.2630793
8558,-196.5543237
8559,-148.3108596
8560,-121.727565
8561,-134.6647143
8562,-161.1726691
8563,-192.8781282
8564,-213.635786
8565,-216.0344684
8566,-211.7392746
8567,-154.8917984
8568,-120.4772154
8569,-104.051188
8570,-95.12559643
8571,-91.5680451
8572,-95.3692731
8573,-99.9384044
8574,-123.6101719
8575,-182.5966104
8576,-245.910771
8577,-196.3347746
